"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.022529083E0,-3.383552733E-1,1.707170624E-1,2.641678476E-1
7.042529083E0,-3.666015276E-1,-7.348137438E-2,4.951577166E-1
7.062528083E0,-7.227097882E-1,-2.235934335E-1,4.361862078E-1
7.082528083E0,-1.023421199E0,-7.349189937E-2,2.225216389E-2
7.102528083E0,-9.845084902E-1,-9.454889238E-2,-6.984908402E-2
7.122528083E0,-1.119665637E0,-1.626122367E-1,7.856435895E-2
7.142527083E0,-1.224710355E0,1.201029789E-1,1.654703557E-1
7.162527083E0,-1.280130777E0,3.578811729E-1,-5.062326354E-1
7.182527083E0,-7.566791144E-1,7.551234627E-1,-1.256481274E0
7.202527083E0,-5.323860615E-2,9.650373352E-1,-1.877263788E0
7.222526083E0,4.121665768E-1,2.270769122E0,-2.402015725E0
7.242526083E0,2.111354143E0,3.927709240E0,-2.643960645E0
7.262526083E0,4.826306710E0,5.999486504E0,-3.229625950E0
7.282526083E0,8.469341040E0,7.816442694E0,-3.750008263E0
7.302526083E0,1.174889344E1,8.646477760E0,-2.882628785E0
7.322525083E0,1.368347865E1,1.015847066E1,-1.824487989E0
7.342525083E0,1.493639663E1,1.178455093E1,7.819725613E-1
7.362525083E0,1.610657184E1,1.161843621E1,3.522640159E0
7.382525083E0,1.382629339E1,1.014290187E1,4.391966468E0
7.402524083E0,1.127336395E1,6.016045818E0,5.759592787E0
7.422524083E0,9.986851376E0,-1.210415155E0,7.738510419E0
7.442524083E0,9.231955955E0,-1.315815077E1,4.632509226E0
7.462524083E0,-2.261035496E1,-1.072522210E2,-5.327461331E1
7.482523083E0,-2.109013035E1,-2.147753411E1,-2.903001303E1
7.502523083E0,2.423494302E1,-9.186607874E0,3.255846620E-1
7.522523083E0,2.157672394E1,-2.513347997E1,5.762973062E0
7.542523083E0,3.066288542E1,5.268200970E-1,1.068105738E1
7.562523083E0,-1.158067957E0,-4.975770605E0,5.355495222E0
7.582522083E0,-1.803361999E1,-8.846650171E0,-8.564560608E0
7.602522167E0,1.130986578E0,-1.269542785E0,-7.284891615E0
7.622522167E0,-6.356607538E-1,-4.712133685E0,6.844899747E-1
7.642522167E0,3.626546059E0,-9.879478955E-1,1.463862133E-1
7.662522167E0,3.305732140E0,-1.461641945E0,-1.215020422E0
7.682521167E0,2.913544768E-1,-7.025704426E-1,-8.236903254E-1
7.702521167E0,-8.658603716E-1,1.077234879E0,1.934849360E0
7.722521167E0,-3.100819391E-1,-1.515329325E-1,3.204163080E0
7.742521167E0,1.538639250E0,-5.102116656E-1,2.415412281E0
