"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.312738130E1,8.061816692E-1,3.132916927E0,1.013103127E0
4.314728098E1,9.874044657E-1,2.086658239E0,4.571847022E-1
4.316715697E1,1.151050806E0,7.893376946E-1,2.227002829E-1
4.318707078E1,1.408504367E0,-2.436054796E-1,7.503235340E-2
4.320692854E1,1.676077604E0,-7.771540880E-1,-1.136470512E-1
4.322683135E1,1.706969380E0,-1.014368176E0,-1.733666807E-1
4.324670656E1,1.558236241E0,-9.940621257E-1,1.105179265E-2
4.326660947E1,1.470287919E0,-6.348788738E-1,2.312221378E-1
4.328650421E1,1.466026902E0,-1.183740199E-1,2.941374779E-1
4.330636526E1,1.413830519E0,2.547238469E-1,2.855490148E-1
4.332628369E1,1.318425655E0,3.091173172E-1,2.952027023E-1
4.334618473E1,1.266162634E0,2.769605815E-2,3.308880031E-1
4.336606921E1,1.298186183E0,-3.827515543E-1,3.378120363E-1
4.338594963E1,1.273619175E0,-6.801512837E-1,2.844837904E-1
4.340582812E1,1.113767743E0,-7.734257579E-1,2.370809317E-1
4.342572083E1,8.797492981E-1,-6.241599917E-1,1.832200736E-1
4.344563770E1,6.947982311E-1,-3.593164086E-1,1.288931966E-1
4.346552536E1,5.882083774E-1,-2.020613849E-1,1.539261788E-1
4.348538781E1,4.981296062E-1,-1.503310055E-1,2.072543949E-1
4.350530119E1,3.718329072E-1,-1.066564545E-1,2.466680259E-1
4.352522218E1,2.076538652E-1,-5.173037946E-2,3.074528873E-1
4.354508999E1,5.465976894E-2,2.023942769E-2,3.383446336E-1
4.356495281E1,-6.950645149E-2,5.805519968E-2,3.617797792E-1
4.358486953E1,-1.766289473E-1,7.669677585E-2,3.718994856E-1
4.360474880E1,-2.592510879E-1,9.693620354E-2,3.431381881E-1
4.362464973E1,-2.870137095E-1,5.592473224E-2,3.207682967E-1
4.364453708E1,-2.848166823E-1,-1.657768898E-2,3.276923001E-1
4.366442312E1,-3.141771555E-1,6.857437547E-3,3.223661482E-1
4.368429135E1,-3.716997504E-1,1.252314597E-1,2.898099720E-1
4.370420166E1,-4.159734845E-1,2.328865677E-1,2.679726779E-1
4.372407760E1,-4.292888939E-1,3.011280596E-1,2.514615655E-1
4.374400411E1,-4.511261880E-1,3.314872086E-1,2.466680259E-1
4.376389927E1,-4.964651763E-1,3.783574402E-1,1.997311860E-1
4.378376963E1,-5.385418534E-1,4.130440950E-1,1.139799356E-1
4.380365072E1,-5.156393647E-1,3.517266214E-1,7.609758526E-2
4.382352046E1,-4.532566369E-1,2.344844192E-1,7.183665037E-2
4.384341848E1,-4.074516296E-1,1.075885370E-1,9.740224481E-2
4.386330072E1,-3.786237538E-1,5.698996782E-2,8.781515062E-2
4.388322494E1,-3.530581594E-1,1.294923872E-1,4.840152711E-2
4.390311416E1,-3.189707100E-1,2.270277888E-1,1.211702544E-2
4.392298953E1,-2.950029671E-1,2.094514370E-1,1.531272475E-2
4.394288458E1,-2.864145339E-1,1.236336082E-1,3.029256500E-2
4.396275338E1,-2.608489394E-1,7.083799690E-2,1.424749196E-2
4.398268458E1,-2.166417688E-1,4.260931909E-2,-1.451379992E-2
4.400256286E1,-1.755637228E-1,1.537930220E-2,-5.552527308E-2
4.402244624E1,-1.398784071E-1,-4.427374899E-2,-6.884068251E-2
4.404233052E1,-9.773512930E-2,-9.760197252E-2,-8.595099300E-2
4.406220843E1,-5.778888986E-2,-1.221023351E-1,-1.232341453E-1
4.408210661E1,2.057231218E-2,-1.791588813E-1,-1.583868414E-1
4.410200541E1,1.021292135E-1,-2.483990192E-1,-1.744319052E-1
4.412188208E1,1.687062830E-1,-3.150426745E-1,-1.728340536E-1
4.414178031E1,2.055234015E-1,-3.390104175E-1,-1.557237506E-1
4.416170197E1,2.337520719E-1,-3.219666779E-1,-1.365495622E-1
4.418155385E1,2.796236575E-1,-2.655093372E-1,-1.131144315E-1
4.420146203E1,3.728981316E-1,-2.489316463E-1,-1.040599495E-1
4.422135156E1,5.146406889E-1,-3.480648994E-1,-1.557237506E-1
4.424124312E1,6.089804173E-1,-5.181027055E-1,-2.330197245E-1
4.426113567E1,6.270893812E-1,-5.666373968E-1,-3.023264408E-1
4.428106958E1,5.711646080E-1,-4.141759276E-1,-3.668396175E-1
4.430089005E1,4.256271720E-1,-1.674413085E-1,-3.711005449E-1
4.432081380E1,2.545241117E-1,1.486665905E-1,-3.732310236E-1
4.434068208E1,1.436733007E-1,4.519250989E-1,-3.886769116E-1
4.436057755E1,1.074553803E-1,6.565830112E-1,-3.268268108E-1
4.438045843E1,5.892070010E-2,8.420667052E-1,-2.671737671E-1
4.440036229E1,-9.853405878E-3,1.043595433E0,-2.607157826E-1
4.442023343E1,-3.328853101E-2,1.318625331E0,-2.868805826E-1
4.444013843E1,3.069202602E-2,1.749778390E0,-3.103156984E-1
4.446003796E1,1.367492825E-1,2.309957743E0,-3.028590679E-1
4.447990229E1,1.847513467E-1,3.012479067E0,-3.588503897E-1
4.449982588E1,3.868127242E-2,3.878580093E0,-5.970631242E-1
4.451969531E1,-3.306882679E-1,4.581101418E0,-1.025086999E0
4.453961359E1,-9.297487140E-1,4.386562824E0,-1.578342438E0
4.455947802E1,-1.835329890E0,2.853093386E0,-2.222209215E0
4.457937520E1,-3.040441275E0,2.067883611E-1,-2.698168755E0
4.459924291E1,-4.137364864E0,-3.038710356E0,-2.854891062E0
4.461914364E1,-4.378839970E0,-6.519159317E0,-2.535587549E0
4.463906400E1,-3.282981634E0,-9.093029022E0,-2.153967857E0
4.465895900E1,-7.229603529E-1,-9.916520119E0,-2.917207241E0
4.467882921E1,2.311422586E0,-1.038821888E1,-4.619649410E0
4.469872932E1,3.552751780E0,-1.139293385E1,-7.149777412E0
4.471860614E1,2.269279242E0,-1.236828709E1,-1.002104664E1
4.473849604E1,-8.919329047E-1,-1.228673077E1,-1.077203560E1
4.475838182E1,-3.601686001E0,-8.508349419E0,-1.097403049E1
4.477827650E1,-2.863479614E0,-1.758966088E0,-9.493888855E0
4.479816421E1,-8.135717511E-1,3.546027660E0,-2.821802378E0
4.481806953E1,-4.767583609E-1,6.205647945E0,3.671725035E0
4.483795359E1,-1.093395114E0,6.776013851E0,6.547787666E0
4.485782114E1,-1.150984287E0,6.409307480E0,6.283410072E0
4.487774098E1,-8.199630976E-1,4.439824581E0,6.026489258E0
4.489761906E1,-4.943346977E-1,2.267881155E0,6.043066978E0
4.491750437E1,-3.791563809E-1,1.690125346E0,5.465777397E0
4.493740312E1,-5.582486987E-1,2.325403690E0,4.729168415E0
4.495729239E1,-8.525193334E-1,3.052957773E0,4.258535385E0
4.497719213E1,-9.836095572E-1,3.672324181E0,4.069855690E0
4.499712041E1,-7.986584306E-1,4.505403042E0,3.900883436E0
4.501697864E1,-3.376123011E-1,5.374166965E0,3.534243345E0
4.503685333E1,1.330209672E-1,5.744069576E0,2.996966600E0
4.505673114E1,5.013253093E-1,5.397136211E0,2.455428600E0
4.507661843E1,7.208964229E-1,4.476641655E0,2.125472784E0
4.509650676E1,9.213600159E-1,3.463937998E0,1.968816996E0
4.511638526E1,1.069494009E0,2.670272827E0,1.724146247E0
4.513629791E1,1.072689652E0,1.794052124E0,1.429409623E0
4.515620442E1,9.634367228E-1,6.177020073E-1,1.235936642E0
4.517605833E1,9.719585776E-1,-6.071162224E-1,1.278545976E0
4.519594302E1,1.201715946E0,-1.386400819E0,1.298785329E0
4.521584208E1,1.420221925E0,-1.658234954E0,1.136803389E0
4.523574682E1,1.418624043E0,-1.795716524E0,8.841434121E-1
4.525560760E1,1.220890164E0,-2.006765842E0,4.977301359E-1
4.527551510E1,1.048721910E0,-2.100040436E0,2.232328951E-1
4.529538968E1,1.043928385E0,-1.835729361E0,1.885462403E-1
4.531528661E1,1.048189282E0,-1.317094088E0,1.230344176E-1
4.533522062E1,9.895349145E-1,-8.986572027E-1,4.041227698E-2
4.535509932E1,8.898690343E-1,-7.195649147E-1,4.946675897E-2
4.537500494E1,8.318138123E-1,-7.131735086E-1,4.573844373E-2
4.539488296E1,8.254224658E-1,-8.768199086E-1,2.123808302E-2
4.541475083E1,7.811486721E-1,-1.108707905E0,2.177070081E-2
4.543467557E1,6.377416849E-1,-1.158241153E0,5.852124095E-2
4.545456354E1,4.730966091E-1,-9.477245212E-1,6.171693653E-2
4.547444994E1,3.627784252E-1,-6.556509137E-1,5.319507420E-2
4.549430916E1,2.769605815E-1,-4.147085249E-1,6.331478804E-2
4.551419505E1,1.804904193E-1,-2.574535012E-1,7.609758526E-2
4.553409322E1,7.330134511E-2,-1.551245600E-1,1.000653282E-1
4.555405041E1,1.950708032E-2,-1.173087880E-1,9.367392957E-2
4.557386494E1,-1.091863867E-2,-1.263632625E-1,8.089113235E-2
4.559375760E1,-5.885412544E-2,-1.023955271E-1,9.740224481E-2
4.561366161E1,-1.249651462E-1,-1.817553863E-2,9.953270853E-2
4.563357078E1,-1.964023411E-1,3.248960897E-2,9.101084620E-2
4.565342598E1,-2.491313666E-1,5.166380107E-2,8.941299468E-2
4.567331874E1,-2.746969759E-1,8.255556226E-2,8.248898387E-2
4.569322999E1,-2.576532364E-1,1.188400611E-1,6.544525176E-2
4.571314546E1,-2.422073632E-1,1.635798514E-1,6.491263956E-2
4.573304729E1,-2.565880120E-1,2.094514370E-1,6.491263956E-2
4.575289552E1,-2.667077184E-1,2.259625494E-1,3.561872989E-2
4.577280119E1,-2.288919389E-1,1.646450758E-1,4.127778113E-3
4.579270598E1,-1.659766138E-1,4.900071770E-2,-2.250304818E-2
4.581258020E1,-1.169759035E-1,-6.983934343E-2,-6.724283099E-2
4.583244124E1,-8.335448056E-2,-1.679739356E-1,-1.008642539E-1
4.585235192E1,-7.483261824E-2,-2.228334397E-1,-9.127715230E-2
4.587225015E1,-7.802832127E-2,-2.132463306E-1,-1.045925692E-1
4.589212395E1,-3.541899845E-2,-1.924742907E-1,-1.312233955E-1
4.591202130E1,3.388772532E-2,-1.930069029E-1,-1.360169351E-1
4.593192057E1,6.690994650E-2,-2.057897002E-1,-1.408104897E-1
4.595181604E1,6.424686313E-2,-2.148441821E-1,-1.487997323E-1
4.597170619E1,4.933360592E-2,-2.036592364E-1,-1.999974996E-1
4.599159765E1,1.684399694E-2,-1.903438270E-1,-3.353486657E-1
4.601145812E1,-2.902759984E-2,-1.439396143E-1,-5.346804261E-1
4.603136411E1,-1.457371861E-1,-4.320851341E-2,-7.931991220E-1
4.605127432E1,-3.813534081E-1,-4.533898085E-2,-1.178014517E0
4.607116369E1,-5.817503929E-1,-4.418719709E-1,-1.730204701E0
4.609107999E1,-5.918700695E-1,-1.289930582E0,-2.298439980E0
4.611090494E1,-4.175713360E-1,-2.123542070E0,-2.620340109E0
4.613083307E1,-2.320876420E-1,-2.449170351E0,-2.857021570E0
4.615071619E1,-2.225005478E-1,-2.326069355E0,-2.942240238E0
4.617057645E1,-3.663735688E-1,-1.906034708E0,-2.747169495E0
4.619046223E1,-5.433354378E-1,-1.128947258E0,-2.375669479E0
4.621036166E1,-6.803510189E-1,-1.631138027E-1,-1.873611689E0
4.623027286E1,-8.103760481E-1,7.216287851E-1,-1.282007933E0
4.625015401E1,-9.750877023E-1,1.382006645E0,-6.935333014E-1
4.627004791E1,-1.175484657E0,1.711429954E0,-5.232957378E-2
4.628991270E1,-1.378012061E0,1.808432817E0,6.400052905E-1
4.630979354E1,-1.550712943E0,1.854237795E0,1.315363050E0
4.632971328E1,-1.643987417E0,1.941653490E0,1.946380496E0
4.634958760E1,-1.689859033E0,2.059494972E0,2.504429340E0
4.636947104E1,-1.708500624E0,2.074940681E0,3.010814667E0
4.638935749E1,-1.684000254E0,1.989122987E0,3.402021408E0
4.640928380E1,-1.532603979E0,1.848911643E0,3.563004732E0
4.642914812E1,-1.320489526E0,1.787660718E0,3.322594881E0
4.644906541E1,-1.357772589E0,1.803106666E0,2.584921122E0
4.646896093E1,-1.538462758E0,1.312167406E0,1.734265924E0
4.648885536E1,-2.091718197E0,1.119160429E-1,1.026418567E0
4.650874557E1,-2.607157707E0,-1.496719003E0,4.204341471E-1
4.652862901E1,-2.185525179E0,-2.821735620E0,-6.173025370E-1
4.654850598E1,-7.421345115E-1,-3.466667652E0,-2.647503614E0
4.656840166E1,1.260303855E0,-4.225113869E0,-5.542807102E0
4.658829817E1,2.688781261E0,-6.029352188E0,-8.541438103E0
4.660817572E1,2.931787491E0,-8.941100121E0,-1.143081570E1
4.662808911E1,9.384037256E-1,-1.214445496E1,-1.301275349E1
4.664795963E1,-2.186590433E0,-1.306814575E1,-1.271428871E1
4.666784031E1,-1.392925382E0,-9.732634544E0,-1.030726147E1
4.668774572E1,1.355708718E0,-4.566787243E0,-4.135633945E0
4.670760656E1,1.883931160E0,8.074466586E-1,3.722922802E0
4.672752052E1,1.185138345E0,5.412049294E0,7.367018223E0
4.674740567E1,1.037270650E-1,8.853617668E0,7.276407242E0
4.676730432E1,-9.777507782E-1,1.019461250E1,6.684803486E0
4.678726026E1,-1.727674842E0,9.833299637E0,6.771686554E0
4.680711937E1,-2.122077227E0,9.193693161E0,6.503047943E0
4.682698093E1,-2.187123060E0,8.626589775E0,5.540942669E0
4.684686276E1,-2.075739622E0,7.484327316E0,4.439225674E0
4.686675874E1,-1.679206729E0,5.685481548E0,3.693029642E0
4.688663729E1,-1.154712558E0,3.842894793E0,3.168069601E0
4.690652926E1,-5.561181903E-1,2.389916897E0,2.670738935E0
4.692642046E1,-1.944050193E-2,1.083541751E0,2.140386105E0
4.694630989E1,3.899418712E-1,-2.404097766E-1,1.873412013E0
4.696619541E1,6.772218943E-1,-1.030346632E0,1.750244379E0
4.698608374E1,9.304144979E-1,-1.002650619E0,1.550380111E0
4.700599296E1,9.874044657E-1,-4.728302956E-1,1.272154570E0
4.702586312E1,6.718957424E-1,-1.327546686E-1,9.614393711E-1
4.704578223E1,3.579182923E-1,-2.590513527E-1,7.567814589E-1
4.706566734E1,4.565854967E-1,-6.412702799E-1,6.640396118E-1
4.708554906E1,8.035185933E-1,-1.014368176E0,5.627093315E-1
4.710543281E1,1.033276081E0,-1.310702682E0,4.582499266E-1
4.712531499E1,1.027417302E0,-1.486066699E0,3.884771764E-1
4.714522276E1,9.506539106E-1,-1.527610779E0,2.487984896E-1
4.716511765E1,9.570453167E-1,-1.608635068E0,9.260869771E-2
4.718503348E1,1.039667487E0,-1.712029219E0,2.177070081E-2
4.720489083E1,1.035939097E0,-1.648647785E0,3.721657768E-2
4.722476739E1,9.943284392E-1,-1.467425108E0,8.674991131E-2
4.724466265E1,9.772847295E-1,-1.329344273E0,7.023879886E-2
4.726456442E1,9.975241423E-1,-1.271222472E0,4.307536036E-2
4.728444796E1,1.036471725E0,-1.251515627E0,3.668396175E-2
4.730435062E1,1.023688912E0,-1.192395210E0,8.388710208E-3
4.732423406E1,9.442625046E-1,-1.038335919E0,5.193010904E-3
4.734411426E1,8.515206575E-1,-8.645697236E-1,4.893414304E-2
4.736404442E1,7.337458134E-1,-7.925999761E-1,1.037936434E-1
4.738391291E1,5.940671563E-1,-7.126408815E-1,1.576544940E-1
4.740380151E1,4.805532396E-1,-5.127765536E-1,2.040587068E-1
4.742367416E1,3.963332474E-1,-3.150426745E-1,2.445375621E-1
4.744358630E1,2.977326214E-1,-2.345509976E-1,3.452686667E-1
4.746347208E1,2.017950863E-1,-1.956699938E-1,4.113796651E-1
4.748334781E1,1.548582464E-1,-1.727674752E-1,3.846822679E-1
4.750326255E1,1.292926520E-1,-2.510620952E-1,3.090507388E-1
4.752315776E1,9.467258304E-2,-4.328174889E-1,2.658422291E-1
4.754305947E1,7.276873291E-2,-5.298202634E-1,2.274938226E-1
4.756289078E1,3.868127242E-2,-4.290891886E-1,2.024608552E-1
4.758283161E1,-1.624480449E-2,-1.962026060E-1,1.693720520E-1
4.760271031E1,-6.418029219E-2,-4.860125482E-3,1.203713343E-1
4.762258333E1,-1.143128201E-1,1.129812747E-1,1.091863886E-1
4.764246479E1,-1.803572625E-1,2.525933683E-1,9.047822654E-2
4.766234531E1,-2.331528813E-1,3.096499145E-1,5.639077350E-2
4.768224697E1,-2.544575334E-1,2.227668613E-1,5.639077350E-2
4.770215494E1,-2.491313666E-1,9.107742459E-2,3.987966105E-2
4.772206812E1,-2.464682907E-1,-1.657768898E-2,2.070546709E-2
4.774191567E1,-2.544575334E-1,-4.054543376E-2,2.762948163E-2
4.776181312E1,-2.613815665E-1,9.906667471E-2,3.402087837E-2
4.778173223E1,-2.688381970E-1,2.462019771E-1,4.094489291E-2
4.780160104E1,-2.454030514E-1,2.723001838E-1,4.094489291E-2
4.782146989E1,-1.969349533E-1,2.105166763E-1,1.964023337E-2
4.784139171E1,-1.574547589E-1,1.502644271E-1,1.264964230E-2
4.786128505E1,-1.670418531E-1,1.614493728E-1,4.127778113E-3
4.788119630E1,-1.553242952E-1,2.115819156E-1,1.371487509E-2
4.790108296E1,-1.175085157E-1,2.408758104E-1,9.453942999E-3
4.792092505E1,-1.159106717E-1,1.806235760E-1,-9.720250964E-3
4.794080744E1,-1.244325340E-1,5.858781561E-2,-2.356828004E-2
4.796072859E1,-1.191063672E-1,-6.990591530E-3,-5.392742157E-2
4.798060458E1,-6.790860742E-2,9.520520456E-3,-8.754883707E-2
4.800049442E1,6.191667169E-3,6.178351492E-2,-9.979902208E-2
4.802039713E1,4.720313847E-2,7.669677585E-2,-1.093861163E-1
4.804029703E1,5.306192115E-2,2.450035885E-2,-1.642456204E-1
4.806016130E1,5.199668556E-2,-4.267589748E-2,-2.356828004E-1
4.808008046E1,6.105116755E-2,-1.924077235E-2,-2.778261006E-1
4.809995567E1,7.596442848E-2,1.284271628E-1,-3.124461472E-1
4.811983426E1,8.402025700E-2,2.488650680E-1,-3.230984807E-1
4.813982932E1,1.042596847E-1,2.488650680E-1,-3.049895167E-1
4.815962937E1,1.101184636E-1,2.408758104E-1,-2.916741073E-1
4.817952911E1,6.584471464E-2,2.920069993E-1,-2.698368430E-1
4.819938406E1,-2.330197254E-3,3.767596185E-1,-2.532591522E-1
4.821928359E1,-5.406057462E-2,4.045222402E-1,-2.149107605E-1
4.823918489E1,-7.589785010E-2,3.687703609E-1,-1.482671201E-1
4.825909864E1,-9.720251709E-2,3.213675022E-1,-9.287500381E-2
4.827899260E1,-1.478676647E-1,2.568543255E-1,-4.114462435E-2
4.829885453E1,-2.384790480E-1,1.752974093E-1,2.762948163E-2
4.831874385E1,-3.509277105E-1,1.310902387E-1,7.929328084E-2
4.833863645E1,-4.282236695E-1,8.575125784E-2,1.352845877E-1
4.835853776E1,-4.585828185E-1,9.533835202E-2,2.093848735E-1
4.837842932E1,-5.854787230E-1,2.520607710E-1,1.406107545E-1
4.839831083E1,-7.405366898E-1,4.274247587E-1,-6.937330216E-2
4.841817374E1,-7.714950442E-1,5.537214279E-1,-3.764267266E-1
4.843806645E1,-7.954627872E-1,6.944653392E-1,-8.054493070E-1
4.845794973E1,-1.077416658E0,8.202294111E-1,-1.237734199E0
4.847787317E1,-1.802307725E0,3.799552917E-1,-1.341660976E0
4.849776932E1,-3.036713123E0,-1.262700558E0,-9.035173059E-1
4.851765119E1,-4.157604694E0,-3.735838890E0,-6.777545065E-2
4.853754973E1,-4.124049664E0,-5.694602489E0,7.481930256E-1
4.855741687E1,-3.058550358E0,-6.438667774E0,1.949376464E-1
4.857730541E1,-1.849710584E0,-6.484006882E0,-2.053769350E0
4.859722505E1,-1.253313184E0,-6.623086452E0,-4.970310688E0
4.861712395E1,-1.624280572E0,-7.200376034E0,-7.836786270E0
4.863696395E1,-2.828326941E0,-8.012616158E0,-1.012018013E1
4.865688546E1,-4.246085644E0,-8.493369102E0,-1.115205765E1
4.867676567E1,-4.754068375E0,-7.021816254E0,-1.129812813E1
4.869666729E1,-3.334645510E0,-3.408612490E0,-9.276448250E0
4.871654932E1,-4.069190025E-1,8.549160957E-1,-3.587704897E0
4.873644260E1,6.505910754E-1,3.601952314E0,3.615733862E0
4.875633755E1,3.622457981E-1,5.555389881E0,7.513621330E0
4.877620807E1,3.771590590E-1,7.314289570E0,6.743923664E0
4.879611744E1,3.483312130E-1,6.638998032E0,6.168830872E0
4.881600687E1,8.182321489E-2,4.382834911E0,6.954973221E0
4.883587124E1,-2.027937323E-1,3.195832253E0,6.837198257E0
4.885576552E1,-4.964651763E-1,3.321596384E0,5.869300842E0
4.887568567E1,-6.744922400E-1,3.773587942E0,4.980230808E0
4.889557671E1,-6.499252915E-1,4.066726685E0,4.450942993E0
4.891546598E1,-2.918072641E-1,4.444618225E0,3.796423912E0
4.893533156E1,1.964689195E-1,4.679701805E0,3.025195122E0
4.895525692E1,6.031216383E-1,4.292756081E0,2.508690357E0
4.897513953E1,9.053149223E-1,3.427120924E0,2.250770807E0
4.899502317E1,1.126550555E0,2.607357502E0,1.938923836E0
4.901489958E1,1.313632011E0,1.977405429E0,1.465627432E0
4.903479760E1,1.443124413E0,1.296721458E0,9.992551804E-1
4.905470411E1,1.596651196E0,5.404060483E-1,7.204970121E-1
4.907459171E1,1.775743484E0,-9.334104508E-2,6.064504981E-1
4.909446895E1,1.891920447E0,-4.925371110E-1,4.838820994E-1
4.911436182E1,1.814091802E0,-7.675669789E-1,3.911402524E-1
4.913423833E1,1.580139995E0,-9.621051550E-1,3.916728795E-1
4.915412656E1,1.385601878E0,-9.482571483E-1,4.097818434E-1
4.917408927E1,1.313099384E0,-7.925999761E-1,4.316191077E-1
4.919393150E1,1.304577589E0,-6.402050257E-1,4.470649958E-1
4.921381406E1,1.283206344E0,-5.549198389E-1,3.895424008E-1
4.923369062E1,1.220357537E0,-5.506588817E-1,2.104500979E-1
4.925359609E1,1.167029381E0,-6.993255019E-1,7.023879886E-2
4.927348979E1,1.202781200E0,-9.423983693E-1,4.573844373E-2
4.929337135E1,1.232607722E0,-1.189199567E0,6.438001990E-2
4.931326760E1,1.206509590E0,-1.299517751E0,2.762948163E-2
4.933317145E1,1.104713202E0,-1.191329956E0,-4.061200842E-2
4.935310114E1,9.676976204E-1,-9.786162376E-1,-4.860125855E-2
4.937291380E1,8.722926974E-1,-7.078473568E-1,-1.731003635E-3
4.939280104E1,7.161028981E-1,-4.125780761E-1,6.970618665E-2
4.941272609E1,5.268908739E-1,-1.583202630E-1,1.021957919E-1
4.943261333E1,4.080508351E-1,2.063889056E-3,1.512630880E-1
4.945249598E1,3.509942889E-1,1.059906855E-1,1.912093312E-1
4.947239026E1,2.603828907E-1,1.486665905E-1,2.408092469E-1
4.949228322E1,8.774857223E-2,1.939389855E-1,2.844837904E-1
4.951216010E1,-9.187635034E-2,2.802894413E-1,2.637117505E-1
4.953206322E1,-1.654440016E-1,3.250958025E-1,2.482658774E-1
4.955194609E1,-1.872812808E-1,3.346829116E-1,2.376135439E-1
4.957184770E1,-2.411421239E-1,3.527918756E-1,2.104500979E-1
4.959174307E1,-3.424058259E-1,3.762269914E-1,1.677742004E-1
4.961162921E1,-4.031907022E-1,3.645094335E-1,1.171756312E-1
4.963151968E1,-4.005276263E-1,3.437373936E-1,8.621729910E-2
4.965138218E1,-4.159734845E-1,3.922720551E-1,6.597787142E-2
4.967128817E1,-4.378107786E-1,4.812856019E-1,3.455349803E-2
4.969123557E1,-4.133104086E-1,4.748276174E-1,-1.344856713E-2
4.971112208E1,-3.535907865E-1,3.602485061E-1,-5.499265343E-2
4.973095796E1,-3.184380829E-1,2.840177417E-1,-7.363422960E-2
4.975086390E1,-3.077857792E-1,3.485309184E-1,-8.328790963E-2
4.977074697E1,-2.966008186E-1,4.790885448E-1,-1.035273373E-1
4.979063291E1,-2.683055699E-1,5.217644572E-1,-1.200384498E-1
4.981052807E1,-2.507292330E-1,4.109136462E-1,-1.445388049E-1
4.983041385E1,-2.709686458E-1,2.547238469E-1,-1.802906841E-1
4.985031057E1,-2.858819067E-1,2.062557489E-1,-2.074541301E-1
4.987018328E1,-2.971334457E-1,2.525933683E-1,-2.175738513E-1
4.989009484E1,-3.152424097E-1,2.979323566E-1,-2.511286736E-1
4.990999953E1,-3.221664131E-1,2.403431982E-1,-2.847501040E-1
4.992986979E1,-2.826862037E-1,1.167095900E-1,-3.012612164E-1
4.994973713E1,-2.129134536E-1,4.580501840E-2,-3.396095932E-1
4.996963145E1,-1.697049290E-1,4.420717061E-2,-3.838833570E-1
4.998954036E1,-1.595852226E-1,2.556559257E-2,-4.073184729E-1
5.000943317E1,-1.675744653E-1,-8.908011019E-2,-4.376776218E-1
5.002931307E1,-2.001306564E-1,-2.121811062E-1,-4.734295011E-1
5.004920984E1,-2.523270845E-1,-2.244312763E-1,-4.867449105E-1
5.006910130E1,-2.837514579E-1,-1.620485783E-1,-4.973972440E-1
5.008899218E1,-3.019269705E-1,-1.444722265E-1,-5.005929470E-1
5.010887656E1,-2.939377427E-1,-1.754305661E-1,-5.128431320E-1
5.012876624E1,-2.709686458E-1,-1.503310055E-1,-5.304194689E-1
5.014865031E1,-2.603163123E-1,-3.788235039E-2,-5.368108749E-1
5.016855723E1,-2.645772398E-1,1.316228509E-1,-5.517907143E-1
5.018844380E1,-2.730991244E-1,2.595174015E-1,-5.725627542E-1
5.020829812E1,-2.507292330E-1,2.808220685E-1,-5.555190444E-1
5.022820182E1,-2.107829899E-1,2.344844192E-1,-5.144409537E-1
5.024810963E1,-1.926074475E-1,2.083862126E-1,-4.675707221E-1
5.026800385E1,-1.840855777E-1,1.795583367E-1,-4.003944695E-1
5.028788468E1,-1.665092409E-1,1.257640719E-1,-3.097830713E-1
5.030778598E1,-1.425414979E-1,1.518622786E-1,-1.920082569E-1
5.032765843E1,-1.462698132E-1,3.016606867E-1,-3.528584540E-2
5.034756895E1,-1.739658713E-1,5.745600462E-1,1.326215118E-1
5.036745369E1,-2.091851383E-1,9.508536458E-1,2.674400806E-1
5.038732140E1,-2.613815665E-1,1.312167406E0,3.745625615E-1
5.040724041E1,-3.338839710E-1,1.536598682E0,4.710327387E-1
5.042715005E1,-3.824186623E-1,1.279677749E0,6.000590920E-1
5.044703328E1,-5.193676949E-1,3.693029881E-1,5.824827552E-1
5.046690249E1,-9.425980449E-1,-1.181676269E0,3.788234890E-1
5.048679999E1,-1.551245570E0,-3.284379721E0,7.242252827E-1
5.050668135E1,-2.122077227E0,-5.150401592E0,1.366494298E0
5.052656635E1,-2.067217827E0,-6.134344101E0,1.625012994E0
5.054643864E1,-1.324217796E0,-6.014971256E0,1.024820805E0
5.056633833E1,-6.041202545E-1,-4.979897976E0,-9.168993235E-1
5.058624208E1,-3.317535222E-1,-4.220852852E0,-3.724720478E0
5.060612536E1,-7.112427950E-1,-4.941483021E0,-6.641794682E0
5.062601968E1,-1.820416689E0,-7.091588974E0,-9.041364670E0
5.064592057E1,-3.466334820E0,-9.343558311E0,-1.024754143E1
5.066580880E1,-5.501862049E0,-9.935162544E0,-1.047996235E1
5.068570848E1,-7.336459637E0,-6.797917843E0,-1.096604156E1
5.070558942E1,-5.583951473E0,-2.211490393E0,-1.010100555E1
5.072547171E1,2.321542203E-1,1.181077123E0,-4.256670952E0
5.074533927E1,2.870004177E0,2.081332207E0,4.651939392E0
5.076524020E1,2.153634787E0,2.963944197E0,8.808811188E0
5.078515890E1,1.259771228E0,4.928633690E0,7.695842743E0
5.080508583E1,2.769605815E-1,6.047926903E0,6.571755409E0
5.082491708E1,-4.516588151E-1,5.906117916E0,6.744456291E0
5.084479968E1,-1.013436079E0,5.647066593E0,6.933135509E0
5.086471901E1,-1.581072092E0,5.306524754E0,6.609637737E0
5.088459328E1,-1.899843097E0,4.766584873E0,6.036675453E0
5.090448973E1,-1.779405236E0,4.466522217E0,5.252064705E0
5.092437916E1,-1.292194247E0,4.276244640E0,4.364592552E0
