"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.576741690E1,-1.217942715E0,-8.889198303E-3,-5.822999477E-1
7.578730132E1,-1.265750885E0,5.046558380E-2,-3.146350384E-1
7.580718966E1,-1.141218662E0,3.958702087E-3,-3.337693214E-2
7.582711185E1,-8.012194633E-1,-1.944942474E-1,3.404164314E-2
7.584695445E1,-4.347109795E-1,-3.075618744E-1,1.763150692E-1
7.586687508E1,-2.738289833E-1,-3.939137459E-1,2.054550648E-1
7.588675013E1,-2.043542862E-1,-3.775415421E-1,1.932220459E-1
7.590666237E1,-2.078995705E-1,-4.496412277E-1,4.834198952E-2
7.592654632E1,-2.760725021E-1,-4.676642418E-1,-4.797458649E-3
7.594644008E1,-3.478722572E-1,-4.394626617E-1,-3.937530518E-2
7.596630539E1,-3.998765945E-1,-4.250602722E-1,-2.201938629E-1
7.598620601E1,-4.907336235E-1,-3.508176804E-1,-3.767905235E-1
7.600611924E1,-5.641198158E-1,-3.186373711E-1,-3.721337318E-1
7.602600278E1,-6.658635139E-1,-2.637124062E-1,-3.202993870E-1
7.604587008E1,-6.203861237E-1,3.391265869E-3,-2.617928982E-1
7.606575648E1,-4.277267456E-1,1.582307816E-1,-3.520429134E-1
7.608568742E1,-2.885804176E-1,1.857280731E-1,-4.214510918E-1
7.610554002E1,-1.947803497E-1,1.521940231E-1,-9.329366684E-2
7.612544997E1,1.173720360E-1,-2.006292343E-2,8.846545219E-2
7.614535685E1,7.238626480E-1,-1.867203712E-1,-4.065990448E-2
7.616524112E1,1.331997871E0,-3.871355057E-1,-1.488463879E-1
7.618513820E1,1.747482300E0,-6.876835823E-1,-1.347086430E-1
7.620503976E1,2.077703714E0,-1.095647812E0,-2.216374874E-1
7.622489054E1,2.027369976E0,-1.248874187E0,-1.332540512E-1
7.624476758E1,1.711329937E0,-6.996240616E-1,3.043982983E-1
7.626468200E1,1.821459055E0,3.144283295E-1,5.343039036E-1
7.628457523E1,2.306632757E0,1.637214184E0,7.930715084E-1
7.630445013E1,2.607556105E0,2.283345699E0,1.423733950E0
7.632436612E1,2.578628778E0,2.415462971E0,2.345499754E0
7.634425268E1,3.268506289E0,3.062633991E0,3.030118227E0
7.636413435E1,5.006518364E0,4.669363976E0,3.406144381E0
7.638402232E1,7.059336662E0,6.574556828E0,3.334663868E0
7.640391179E1,8.998802185E0,8.601789474E0,2.971543789E0
7.642379523E1,9.969476700E0,1.209184074E1,2.749043941E0
7.644368784E1,8.698577881E0,1.481662846E1,2.535896301E0
7.646358127E1,7.068794250E0,1.561387920E1,2.599794865E0
7.648348773E1,7.391342163E0,1.685519028E1,2.326425552E0
7.650337263E1,9.233089447E0,1.774346733E1,1.098912239E0
7.652326351E1,9.481609344E0,1.581101608E1,-1.518950462E0
7.654316060E1,6.096697807E0,1.046308327E1,-4.088141441E0
7.656306362E1,1.712052941E0,2.779804707E0,-5.725594997E0
7.658295091E1,-1.229186296E0,-5.643957615E0,-6.642845631E0
7.660283044E1,-2.864751816E-1,-1.720124054E1,-6.442367554E0
7.662272841E1,2.825735331E0,-3.742910385E1,-5.752274513E0
7.664258778E1,1.416083097E0,-5.815311432E1,-2.053148270E0
7.666246778E1,-9.344714284E-1,-4.495551300E1,4.744909286E0
7.668238648E1,1.872929931E0,-1.828040123E1,-7.068714142E0
7.670225815E1,7.296720982E0,-4.747260571E0,-8.722948074E0
7.672214153E1,7.299940109E0,-8.147278786E0,-7.832803726E-1
7.674207336E1,2.609366417E0,-1.624811172E1,-1.237918854E0
7.676194419E1,-7.475376129E-2,-1.866571045E1,-3.014406681E0
7.678184330E1,-6.681969166E-1,-1.527245712E1,-1.136247635E0
7.680173185E1,-5.148744583E-1,-1.083329773E1,1.072359085E0
7.682160304E1,6.072337627E-1,-6.652078152E0,1.591869354E0
7.684149200E1,1.449978113E0,-3.137137413E0,1.075936317E0
7.686140612E1,2.329421043E0,-2.462818623E-1,8.499050140E-1
7.688128330E1,2.267348528E0,1.572933912E0,1.144450188E0
7.690117523E1,1.700859070E0,2.285238028E0,1.835211754E0
7.692112013E1,1.628529072E0,2.512219429E0,1.962760448E0
7.694095023E1,2.372582197E0,2.733143806E0,1.353788853E0
7.696084685E1,3.551956654E0,4.416122437E0,6.076192856E-1
7.698073820E1,4.041443348E0,5.674895287E0,1.094117165E-1
7.700062810E1,3.279798508E0,5.955572128E0,1.426692009E-1
7.702049575E1,2.758949995E0,5.057401657E0,5.719337463E-1
7.704039810E1,2.979233265E0,4.594938278E0,9.466419220E-1
7.706028997E1,2.949034929E0,4.468562126E0,1.318192482E0
7.708016804E1,2.855578899E0,3.728330135E0,1.471831322E0
7.710006841E1,2.155682564E0,2.787045479E0,1.417349815E0
7.712004112E1,1.938000202E0,2.341378212E0,1.822643280E0
7.713987325E1,2.415753841E0,2.198985100E0,2.265416145E0
7.715974429E1,2.528923512E0,1.575825214E0,1.681821823E0
7.717967159E1,2.532330751E0,1.016226768E0,1.150215864E0
7.719951586E1,2.370070457E0,9.948000908E-1,9.958572388E-1
7.721940997E1,2.213877678E0,1.360625744E0,9.701659679E-1
7.723930825E1,2.114802361E0,1.915639400E0,7.260475159E-1
7.725921398E1,1.923007965E0,1.944506645E0,5.772197247E-1
7.727910039E1,1.807950020E0,1.449352741E0,8.649253845E-1
7.729899164E1,1.801967144E0,9.674859047E-1,8.487081528E-1
7.731887492E1,1.649472713E0,6.861572266E-1,5.819268227E-1
7.733875002E1,1.525527477E0,6.485643387E-1,6.071777344E-1
7.735865044E1,1.159230232E0,5.576629639E-1,8.243064880E-1
7.737853705E1,8.159928322E-1,4.193167686E-1,9.263527393E-1
7.739841482E1,6.700849533E-1,2.411866188E-1,7.898652554E-1
7.741833091E1,7.742195129E-1,3.455901146E-1,6.368517876E-1
7.743820461E1,9.893846512E-1,4.188265800E-1,4.082107544E-1
7.745811112E1,7.895917892E-1,4.298424721E-1,2.393126488E-1
7.747805482E1,3.297071457E-1,4.379191399E-1,3.494641781E-1
7.749790060E1,9.698629379E-2,3.464956284E-1,3.373236656E-1
7.751776232E1,-5.011844635E-2,1.878623962E-1,1.045966148E-2
7.753766955E1,-2.332444191E-1,2.573852539E-1,-1.163581610E-1
7.755754232E1,-2.537302971E-1,4.610977173E-1,2.085566521E-2
7.757743008E1,-3.253936768E-1,3.290643692E-1,-6.499361992E-2
7.759732893E1,-5.211825371E-1,8.276271820E-2,-5.506074429E-2
7.761722914E1,-5.224528313E-1,-1.148328781E-1,1.386171579E-1
7.763712966E1,-2.816724777E-1,-2.502760887E-1,1.107531786E-1
7.765698044E1,-1.254076958E-1,-1.992254257E-1,-6.956338882E-2
7.767687325E1,-1.734256744E-1,-9.879112244E-2,-1.471973658E-1
7.769677044E1,-2.572536469E-1,-1.236209869E-1,-3.500735760E-2
7.771666341E1,-2.951550484E-1,-7.912921906E-2,9.633409977E-2
7.773657320E1,-4.102716446E-1,-5.635452271E-2,2.170121670E-2
7.775646987E1,-3.960194588E-1,-3.994274139E-2,-2.591061592E-2
7.777632138E1,-2.717456818E-1,3.133010864E-2,-5.399799347E-2
7.779622237E1,-2.406597137E-1,6.877613068E-2,-3.959631920E-2
7.781613883E1,-1.129798889E-1,-3.303527832E-3,8.110356331E-2
7.783602101E1,-1.884412766E-2,-1.174807549E-1,1.038064957E-1
7.785590711E1,-1.326107979E-1,-1.891980171E-1,2.922880650E-2
7.787578106E1,-3.197922707E-1,-1.495909691E-1,4.647028446E-2
7.789569362E1,-3.093900681E-1,-4.652786255E-2,1.432269812E-1
7.791556971E1,-9.621000290E-2,-2.174186707E-2,1.346861124E-1
7.793548997E1,2.858304977E-2,-5.099010468E-2,2.928566933E-2
7.795535653E1,3.160476685E-2,1.309080124E-1,-1.142876148E-1
7.797525388E1,6.260824203E-2,3.367156982E-1,-1.891908646E-1
7.799518075E1,3.167858124E-1,3.001389503E-1,-1.861851215E-1
7.801507945E1,5.760936737E-1,1.603784561E-1,-1.130238771E-1
7.803490940E1,6.648321152E-1,6.181573868E-2,-1.606286764E-1
7.805479612E1,6.040263176E-1,4.781947136E-1,-2.806735039E-2
7.807472758E1,6.919026375E-1,9.161310196E-1,2.984577417E-1
7.809457919E1,8.755140305E-1,8.864827156E-1,4.474400282E-1
7.811447153E1,1.097596645E0,7.400813103E-1,3.554253578E-1
7.813438622E1,1.491260052E0,7.735238075E-1,1.776616573E-1
7.815424877E1,1.636695385E0,9.181356430E-1,1.793687344E-1
7.817414554E1,1.499383450E0,9.403986931E-1,4.023075104E-1
7.819409997E1,1.320537567E0,9.144921303E-1,7.506194115E-1
7.821391695E1,1.282456875E0,9.357433319E-1,8.664846420E-1
7.823381867E1,1.344867706E0,3.622999191E-1,1.019784331E0
7.825373039E1,1.278671265E0,-6.328296661E-1,1.382841468E0
7.827362455E1,1.437986374E0,-1.513002396E0,1.845667601E0
7.829348747E1,1.822299004E0,-1.973812580E0,2.356961727E0
7.831339903E1,2.456277847E0,-2.023593903E0,2.054944992E0
7.833327966E1,3.386449575E0,-1.247303963E0,9.364099503E-1
7.835319549E1,4.316281796E0,1.296127319E0,4.272580147E-1
7.837306867E1,5.081272602E0,4.803360462E0,6.708109379E-1
7.839296018E1,6.080804825E0,9.181995392E0,1.468038559E0
7.841285393E1,6.071681499E0,1.449611855E1,2.604492664E0
7.843275497E1,3.250559330E0,1.894998932E1,2.910144806E0
7.845263544E1,-8.794336319E-1,1.907066345E1,2.725316525E0
7.847252851E1,-1.915132046E0,1.628622055E1,3.861606598E0
7.849241424E1,-9.019284248E-1,1.513507748E1,4.203865051E0
7.851228570E1,1.525882006E0,1.284156799E1,1.865577221E0
7.853217804E1,4.799309254E0,9.747830391E0,-8.090147972E-1
7.855209164E1,5.541374207E0,4.885141373E0,-5.030082703E0
7.857197643E1,3.715326071E0,-2.919635534E0,-8.774802208E0
7.859184377E1,2.961386442E0,-1.281316185E1,-8.456450462E0
7.861175758E1,3.771430492E0,-2.872425842E1,-5.061360836E0
7.863163841E1,5.253047466E0,-4.884527588E1,-3.273619175E0
7.865153429E1,5.521865845E0,-5.074861908E1,3.002911568E0
7.867141997E1,5.674985886E0,-3.142971039E1,2.084445000E0
7.869130304E1,5.641692638E0,-1.348272896E1,-1.605547142E1
7.871121310E1,3.266960144E0,-2.730359435E-1,-9.399239540E0
7.873110362E1,2.501101971E0,-8.746158600E0,-9.788703918E-2
7.875102508E1,2.052275181E0,-1.998938370E1,-4.174709797E0
7.877088455E1,2.011631250E0,-1.967932892E1,-5.666208267E0
7.879075242E1,9.480891228E-1,-1.402030563E1,-2.622386932E0
7.881065169E1,-2.661528587E-1,-8.654711723E0,-9.229125977E-1
7.883054466E1,-6.085500717E-1,-3.541510820E0,-6.740155220E-1
7.885044289E1,-1.900854111E-1,6.078369617E-1,-2.113821030E0
7.887032409E1,1.015464306E0,3.184486866E0,-3.023704529E0
7.889021351E1,7.420048714E-1,6.226786613E0,-1.252774239E0
7.891010607E1,1.966414452E-1,8.330160141E0,8.512716293E-1
7.893002763E1,1.061135292E0,8.354333878E0,1.424487114E0
7.894987690E1,2.167468071E-1,7.642360687E0,1.995399475E0
7.896975961E1,-1.270192623E0,6.871186733E0,3.698661327E0
7.898968414E1,-6.710944176E-1,6.587344170E0,5.116541862E0
7.900955799E1,7.306942940E-1,5.850658894E0,5.334095001E0
7.902946216E1,9.444174767E-1,4.152265072E0,4.838823795E0
7.904935065E1,7.756524086E-1,3.046173096E0,4.033942223E0
7.906922075E1,1.198758125E0,2.551329136E0,3.428624868E0
7.908910862E1,1.771187782E0,2.241282463E0,2.264563322E0
7.910899612E1,1.886805296E0,1.624435902E0,1.093705535E0
7.912888586E1,1.504740715E0,1.186026573E0,9.821871519E-1
7.914878601E1,1.467294216E0,1.039266586E0,9.086889029E-1
7.916868716E1,1.625419140E0,9.498100281E-1,6.234886050E-1
7.918857606E1,1.608862162E0,7.144136429E-1,3.288075924E-1
7.920844028E1,1.316919327E0,4.079170227E-1,1.503854990E-3
7.922836351E1,1.014929295E0,6.330585480E-1,1.440311968E-1
7.924824549E1,8.934307098E-1,7.517337799E-1,5.828989744E-1
7.926810185E1,9.698042870E-1,4.126195908E-1,7.515190840E-1
7.928804544E1,1.141147137E0,-1.247215271E-2,3.399907351E-1
7.930789424E1,1.304163694E0,2.491283417E-2,9.641861916E-2
7.932780716E1,1.290221930E0,4.573879242E-1,2.049241662E-1
7.934769294E1,1.179103136E0,8.232574463E-1,1.238938570E-1
7.936759174E1,8.628959656E-1,8.132410049E-1,4.223096371E-2
7.938747773E1,3.279385567E-1,4.889173508E-1,2.125200033E-1
7.940737028E1,2.221355438E-1,3.119745255E-1,3.507814407E-1
7.942727028E1,4.862432480E-1,2.320413589E-1,2.912012339E-1
7.944713971E1,7.589044571E-1,3.013544083E-1,1.821743250E-1
7.946703570E1,9.375650883E-1,3.221225739E-1,1.740229130E-2
7.948692549E1,8.001728058E-1,2.219982147E-1,-9.695625305E-2
7.950682648E1,3.805875778E-1,2.515344620E-1,2.626758814E-2
7.952671935E1,1.225299835E-1,2.946834564E-1,1.995560527E-1
7.954659575E1,-2.045154572E-3,9.959125519E-2,6.307494640E-2
7.956646674E1,-3.950548172E-2,6.713390350E-2,-1.519044340E-1
7.958635471E1,3.605270386E-2,1.900939941E-1,-1.632179618E-1
7.960625810E1,6.891584396E-2,2.295150757E-1,-4.573708773E-2
7.962615409E1,-2.818918228E-2,8.888244629E-2,1.386637688E-1
7.964603976E1,-9.707021713E-2,-5.361461639E-2,1.208275557E-1
7.966591273E1,-8.851242065E-2,1.383495331E-1,8.207172155E-2
7.968580898E1,-3.007411957E-2,3.584432602E-1,-1.579463482E-2
7.970572362E1,4.064083099E-2,3.733253479E-1,1.063205600E-1
7.972558784E1,8.648681641E-2,1.714630127E-1,3.534552455E-1
7.974548023E1,-2.740049362E-2,-1.024618149E-1,2.581895590E-1
7.976539497E1,-6.607294083E-2,-9.411621094E-2,4.657572508E-2
7.978526330E1,-3.544902802E-2,3.252029419E-3,5.332350731E-2
7.980518091E1,-7.812976837E-3,-9.208393097E-2,1.439325809E-1
7.982508127E1,-3.969287872E-2,-2.241439819E-1,1.158434153E-1
7.984494122E1,-1.079969406E-1,-1.845884323E-1,-6.466382742E-2
7.986482336E1,-1.245985031E-1,-3.996276855E-2,-6.111299992E-2
7.988474851E1,3.713417053E-2,2.183437347E-2,-1.129454374E-2
7.990460372E1,1.192169189E-1,-7.892894745E-2,-3.881561756E-2
7.992451247E1,-1.884651184E-2,-1.409730911E-1,1.003468037E-2
7.994440883E1,-1.035876274E-1,-2.498149872E-2,-7.417201996E-3
7.996429356E1,-2.460718155E-2,1.329965591E-1,-1.446105242E-1
7.998419695E1,5.549955368E-2,1.388721466E-1,-9.384602308E-2
8.000406627E1,-9.846067429E-2,-1.211090088E-1,2.888858318E-2
8.002395976E1,-4.121451378E-1,-2.821617126E-1,2.826825380E-1
8.004384659E1,-4.372239113E-1,7.024574280E-2,6.092937589E-1
8.006374263E1,2.460241318E-2,4.877166748E-1,4.142439365E-1
8.008361695E1,3.754773140E-1,7.243824005E-1,1.638144851E-1
8.010353268E1,5.753912926E-1,8.284540176E-1,9.755700827E-2
8.012342997E1,7.269239426E-1,7.738571167E-1,2.751761675E-2
8.014328232E1,7.508130074E-1,5.668954849E-1,2.170857191E-1
8.016320054E1,7.459874153E-1,4.493427277E-1,5.748574138E-1
8.018309232E1,7.307004929E-1,5.072097778E-1,8.803262711E-1
8.020301711E1,6.077055931E-1,2.302865982E-1,7.895818949E-1
8.022287403E1,4.724574089E-1,-5.257625580E-1,5.455931425E-1
8.024274153E1,3.900861740E-1,-1.145581722E0,2.997380495E-1
8.026266242E1,5.575819016E-1,-1.800508976E0,-4.396796227E-2
8.028254612E1,1.394309998E0,-2.390398979E0,-4.189777374E-1
8.030243044E1,2.950192690E0,-2.300848007E0,-5.669631958E-1
8.032231544E1,4.599902153E0,-1.418304443E0,-8.371039033E-1
8.034220586E1,5.911026955E0,3.557624817E-1,-1.059413791E0
8.036211383E1,6.736283779E0,3.512641430E0,-4.407941103E-1
8.038202940E1,6.839127064E0,7.462035656E0,1.329600334E0
8.040186382E1,6.039906502E0,1.220341110E1,3.425499201E0
8.042176435E1,3.502056837E0,1.723508072E1,4.063925266E0
8.044172513E1,-7.506575584E-1,2.361669159E1,4.486189365E0
8.046154284E1,-3.502408504E0,2.826130867E1,4.551382542E0
8.048143013E1,-1.895149708E0,2.589034653E1,3.126293182E0
8.050133679E1,2.361601830E0,2.168338585E1,-4.043536186E-1
8.052122497E1,5.953001976E0,1.448755455E1,-5.268776894E0
8.054115211E1,6.387580395E0,5.632480621E0,-7.732411861E0
8.056103820E1,5.850877285E0,-4.434483528E0,-1.024340057E1
8.058090648E1,6.347705841E0,-2.237645340E1,-9.272768021E0
8.060079815E1,5.147284508E0,-4.809992981E1,-1.450017452E0
8.062068435E1,3.876742601E0,-6.614060211E1,-3.687345982E0
8.064055950E1,8.767126083E0,-4.540853119E1,-8.117854118E0
8.066045617E1,7.387892246E0,-1.680756378E1,-1.021606350E1
8.068036237E1,2.621706486E0,3.210217953E0,-7.969677448E0
8.070025174E1,8.297032356E0,-4.633836746E0,-3.204404831E0
8.072010982E1,1.025941658E1,-1.798502922E1,-2.178965569E0
8.074002492E1,6.927397251E0,-1.808112907E1,-2.402473927E0
8.075992060E1,5.108486652E0,-1.250407696E1,-3.342113495E-1
8.077978539E1,3.035186768E0,-8.928856850E0,6.933088303E-1
8.079970539E1,2.130285263E0,-6.314217091E0,1.385934830E0
8.081960549E1,1.953170061E0,-3.500196457E0,9.973878860E-1
8.083947674E1,1.681978703E0,-7.155981064E-1,-1.983852386E-1
8.085937914E1,5.913672447E-1,2.675742626E0,-9.949860573E-1
8.087924409E1,-4.170017242E-1,5.099196434E0,-1.146588326E0
8.089911982E1,-3.752970695E-1,6.393718719E0,-1.101224422E0
8.091907971E1,-3.437442780E-1,8.020965576E0,-1.033241272E0
8.093897914E1,-5.416870117E-1,7.794640541E0,-1.172574282E0
8.095882653E1,-1.038902283E0,6.659046650E0,-7.580587864E-1
8.097871143E1,-1.746796608E0,5.095744610E0,6.806305647E-1
8.099857836E1,-1.154192924E0,3.940534592E0,2.332235813E0
8.101846013E1,-6.521210670E-1,3.411115646E0,2.634664536E0
8.103837955E1,6.217336655E-2,2.583338737E0,1.751339436E0
8.105827549E1,1.044250488E0,2.018555164E0,1.137964010E0
8.107813914E1,1.611290455E0,1.806797981E0,1.271461010E0
8.109803346E1,2.172954082E0,1.438437462E0,9.581899047E-1
8.111794383E1,2.537395477E0,1.193361282E0,3.936281204E-1
8.113781997E1,2.522241116E0,9.521179199E-1,-1.253199577E-2
8.115773841E1,2.537054539E0,8.174347878E-1,1.866674423E-1
8.117761226E1,2.637757063E0,9.887876511E-1,6.583664417E-1
8.119748377E1,2.553700209E0,7.589864731E-1,1.188598514E0
8.121738466E1,2.182954073E0,-1.626834869E-1,2.225931883E0
8.123727971E1,1.901938438E0,-5.656900406E-1,2.689354181E0
8.125718705E1,2.023250818E0,-2.956628799E-2,1.415116310E0
8.127708237E1,2.032069921E0,9.275264740E-1,1.730411053E-1
8.129693659E1,1.810272694E0,1.583477497E0,-5.589341521E-1
8.131682106E1,1.494244576E0,1.688740253E0,-4.784268737E-1
8.133674872E1,1.101652622E0,1.265887260E0,1.290786266E-2
8.135660153E1,7.657103539E-1,9.149818420E-1,1.069699526E-1
8.137651211E1,5.367174149E-1,8.854975700E-1,4.073369503E-2
8.139638794E1,5.181779861E-1,8.312487602E-1,3.336907625E-1
8.141630330E1,5.549302101E-1,5.332460403E-1,5.753076673E-1
8.143618914E1,5.289139748E-1,3.215255737E-1,4.218485951E-1
8.145608185E1,5.874843597E-1,7.622909546E-1,2.041509151E-1
8.147597341E1,8.034076691E-1,1.228335381E0,3.295540810E-1
8.149583893E1,8.196010590E-1,1.143805504E0,6.973773241E-1
8.151575758E1,5.863828659E-1,8.238306046E-1,7.239925861E-1
8.153561419E1,3.338651657E-1,5.345344543E-1,2.175190449E-1
8.155552049E1,1.714830399E-1,4.997005463E-1,-2.759039998E-1
8.157542091E1,9.639692307E-2,8.306827545E-1,-3.454577327E-1
8.159531039E1,3.920459747E-2,9.685087204E-1,-2.258729339E-1
8.161518726E1,2.453756332E-2,8.111791611E-1,-7.729077339E-2
8.163509638E1,-5.157375336E-2,4.024305344E-1,-1.825758219E-1
8.165495888E1,-1.453161240E-1,2.589588165E-1,-2.724665403E-1
8.167485377E1,-2.044820786E-1,3.002014160E-1,-2.570133805E-1
8.169474466E1,-2.219619751E-1,2.854499817E-1,-2.810180187E-1
8.171464351E1,-2.200131416E-1,1.808204651E-1,-4.098923802E-1
8.173450846E1,-3.129277229E-1,4.768848419E-2,-4.485617280E-1
8.175444856E1,-4.762978554E-1,-1.086502075E-1,-2.471435070E-1
8.177431106E1,-5.028033257E-1,-3.515086174E-1,-1.287871599E-1
8.179418544E1,-4.013414383E-1,-5.850749016E-1,-2.081853151E-1
8.181408237E1,-2.563805580E-1,-6.024227142E-1,-2.634491920E-1
8.183402711E1,-2.798690796E-1,-4.507799149E-1,-1.079260111E-1
8.185385898E1,-3.890604973E-1,-3.716106415E-1,1.616092920E-1
8.187375200E1,-4.474830627E-1,-6.129717827E-1,3.253875971E-1
8.189365471E1,-5.144329071E-1,-9.225659370E-1,1.295375824E-2
8.191353565E1,-4.705924988E-1,-7.928266525E-1,-3.310415745E-1
8.193345685E1,-3.057389259E-1,-3.023090363E-1,-3.976845741E-1
8.195332669E1,-1.932158470E-1,-3.752994537E-2,-3.618555069E-1
8.197321789E1,-2.650833130E-1,-2.253208160E-1,-3.581825495E-1
8.199312435E1,-5.367517471E-1,-6.157855988E-1,-7.218824625E-1
8.201305732E1,-6.169676781E-1,-6.011590958E-1,-7.952039838E-1
8.203288450E1,-4.723052979E-1,-3.546957970E-1,-5.582180619E-1
8.205276518E1,-3.790531158E-1,-2.752075195E-1,-4.697446227E-1
8.207270242E1,-3.950233459E-1,-4.184799194E-1,-1.957118511E-1
8.209258174E1,-4.830918312E-1,-5.995373726E-1,6.449389458E-2
8.211245252E1,-3.229928017E-1,-5.621557236E-1,8.437514305E-2
8.213234924E1,-2.073717117E-2,-3.728032112E-1,9.250867367E-2
8.215224685E1,1.664495468E-1,-3.193931580E-1,2.903926373E-2
8.217211091E1,4.216814041E-1,-2.033829689E-1,-4.736530781E-2
8.219202179E1,7.552189827E-1,-9.952735901E-2,-8.796346188E-2
8.221188732E1,8.834838867E-1,-2.895436287E-1,1.495838165E-3
8.223178534E1,7.340197563E-1,-6.687593460E-1,1.024365425E-3
8.225170476E1,3.431601524E-1,-1.056737900E0,-2.857100964E-2
8.227159383E1,9.082412720E-2,-1.250187874E0,-9.686601162E-2
8.229148565E1,1.979885101E-1,-1.089986801E0,1.424759626E-2
8.231135523E1,5.950856209E-1,-7.479519844E-1,9.466320276E-2
8.233126330E1,1.200513363E0,-7.593255043E-1,1.266912222E-1
8.235116237E1,1.651010036E0,-1.030330658E0,4.324249625E-1
8.237107419E1,1.880191803E0,-1.046641350E0,1.089392662E0
8.239090049E1,2.325889587E0,-6.583075523E-1,1.475142598E0
8.241079565E1,3.207164764E0,7.100496292E-1,1.786576748E0
8.243070450E1,3.969875813E0,3.552468777E0,2.784498930E0
8.245057544E1,4.268067360E0,8.905414581E0,5.188685894E0
8.247049195E1,3.586488962E0,1.735859299E1,9.731048584E0
8.249037336E1,1.800463676E0,2.932709122E1,1.341052341E1
8.251027435E1,-1.612181664E-1,3.522687149E1,1.131206036E1
8.253015247E1,1.065035820E0,3.286922455E1,5.378493309E0
8.255004638E1,4.606222153E0,2.805443382E1,-2.636187315E0
8.256994185E1,6.631695271E0,2.147059250E1,-8.231266022E0
8.258983674E1,4.913106441E0,1.387026882E1,-9.012992859E0
8.260973018E1,2.001934528E0,1.096756935E0,-8.405878067E0
8.262960810E1,2.168824196E0,-1.931519318E1,-5.972537041E0
8.264950810E1,6.572394371E0,-4.772615051E1,-5.215942383E0
8.266940122E1,9.881855011E0,-7.472644043E1,-5.026917458E0
8.268927513E1,1.205180740E1,-5.989638519E1,4.126973152E0
8.270916544E1,2.477192640E0,-2.169141960E1,-7.472553253E0
8.272908211E1,-2.850384712E0,6.095751762E0,-1.376181030E1
8.274897622E1,7.501425266E0,-4.364252090E0,-4.682157993E0
8.276883320E1,9.130037308E0,-1.939581299E1,5.213718414E-1
8.278875268E1,4.978716850E0,-1.761135864E1,4.672451019E-1
8.280862148E1,5.676669121E0,-1.254193020E1,-9.303207397E-1
8.282851685E1,4.631869793E0,-1.041413689E1,-2.615714073E0
8.284839830E1,4.113615513E0,-8.561012268E0,-1.832235813E0
8.286828737E1,3.282430172E0,-5.909579277E0,4.485321045E-2
8.288817393E1,2.006196499E0,-3.333307266E0,6.214952469E-1
8.290807528E1,1.617381334E0,-7.896603346E-1,-5.048751831E-3
8.292795716E1,1.073644161E0,1.646870136E0,-1.001960278E0
8.294787091E1,1.073627949E0,4.438807964E0,-3.030920029E-1
8.296773086E1,6.638016701E-1,5.377349854E0,1.329245567E-1
8.298763523E1,-5.470423698E-1,4.672029495E0,-5.660409927E-1
8.300752607E1,-6.401939392E-1,6.881416321E0,-1.152904510E0
8.302739560E1,-3.401713371E-1,9.534852982E0,-9.668698311E-1
8.304729169E1,-1.275729656E0,8.420344353E0,1.593833923E0
8.306722388E1,-2.686962128E0,5.784307957E0,3.237915993E0
8.308712341E1,-2.280015469E0,4.436676502E0,3.699411392E0
8.310694846E1,-8.168802261E-1,4.459817886E0,3.922024965E0
8.312685107E1,9.960665703E-1,3.794955254E0,3.050757170E0
8.314677570E1,2.441881657E0,2.497952938E0,1.934421897E0
8.316666351E1,2.929226398E0,1.611763954E0,1.543523312E0
8.318653935E1,3.172429562E0,1.246860027E0,1.578689814E0
8.320640586E1,3.148357153E0,8.224530220E-1,1.677380562E0
8.322632664E1,2.877022982E0,4.609146118E-1,1.968880177E0
8.324619429E1,2.624184608E0,7.922077179E-1,2.065558910E0
8.326607929E1,2.387555122E0,1.019326210E0,7.399575710E-1
8.328599872E1,2.311806202E0,1.619753838E0,-6.477427483E-1
8.330587362E1,2.097895145E0,2.187402248E0,-8.533139825E-1
8.332574857E1,1.604059696E0,2.098241806E0,1.788667440E-1
8.334566414E1,1.191276073E0,1.696682930E0,1.273469448E0
8.336555648E1,9.330425262E-1,1.277791023E0,1.224535227E0
8.338542127E1,8.678855896E-1,1.195753574E0,8.094992042E-1
8.340532711E1,1.041572571E0,1.200766563E0,5.396507382E-1
8.342522289E1,1.210724831E0,1.088347912E0,6.015496254E-1
8.344512549E1,1.158073425E0,8.058834076E-1,6.002676487E-1
8.346502617E1,9.473433495E-1,5.673308372E-1,2.672660351E-1
8.348490523E1,6.002931595E-1,5.317273140E-1,1.140033901E-1
8.350476294E1,3.820190430E-1,6.272354126E-1,1.948232353E-1
8.352468216E1,1.953310966E-1,5.361490250E-1,5.141872168E-1
8.354456997E1,8.089160919E-2,2.623825073E-1,6.848710775E-1
8.356447237E1,1.505050659E-1,5.445766449E-2,3.556772172E-1
8.358431325E1,2.228631973E-1,2.458639145E-1,-2.089324594E-2
8.360423065E1,2.869095802E-1,6.451735497E-1,-2.590652108E-1
8.362411929E1,-4.560947418E-2,4.300594330E-1,-3.997672796E-1
8.364406289E1,-5.383200645E-1,3.915977478E-2,2.610048652E-2
8.366390148E1,-7.357735634E-1,-3.602776527E-1,8.732146025E-2
8.368379096E1,-6.181502342E-1,-3.978910446E-1,-1.699709892E-2
8.370369435E1,-4.323725700E-1,-2.202067375E-1,-5.868211389E-2
8.372355174E1,-1.923928261E-1,-3.485393524E-2,-2.479984164E-1
