"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.815071417E0,2.369216979E-1,-4.170779586E-1,-1.427279860E-1
5.834920417E0,2.531440854E-1,-5.636378527E-1,-8.098138124E-2
5.854770417E0,2.844974995E-1,-6.526409388E-1,-6.248573214E-2
5.874620417E0,3.267799914E-1,-6.874487996E-1,-5.496227741E-2
5.894470417E0,3.774263859E-1,-6.298108101E-1,-9.570464492E-2
5.914320417E0,4.081967771E-1,-5.802266002E-1,-1.564586759E-1
5.934169417E0,4.608731866E-1,-5.741584301E-1,-2.238650620E-1
5.954019417E0,5.260377526E-1,-5.854518414E-1,-3.363349438E-1
5.973869417E0,6.150002480E-1,-5.853302479E-1,-4.780826867E-1
5.993719417E0,6.995311975E-1,-5.683303475E-1,-6.269364953E-1
6.013568417E0,7.441083789E-1,-4.782135487E-1,-7.601118088E-1
6.033418417E0,7.435305715E-1,-3.538471460E-1,-7.750137448E-1
6.053268417E0,7.043735981E-1,-1.172826365E-1,-7.426092625E-1
6.073118417E0,6.193650365E-1,1.352459043E-1,-6.572461128E-1
6.092967417E0,5.211520195E-1,2.794591486E-1,-5.848818421E-1
6.112817417E0,4.023626745E-1,1.641809642E-1,-5.219318271E-1
6.132667417E0,2.652814388E-1,-2.575555444E-2,-4.665564001E-1
6.152517417E0,1.149691194E-1,-7.271862030E-2,-3.940535486E-1
6.172367417E0,-5.647715554E-2,1.838437840E-2,-3.343516886E-1
6.192216417E0,-1.818831712E-1,1.639594734E-1,-2.498148531E-1
6.212066417E0,-2.718647420E-1,2.259216458E-1,-1.692465097E-1
6.231916417E0,-3.026800454E-1,2.082400918E-1,-8.206011355E-2
6.251766417E0,-3.148035705E-1,1.716156900E-1,2.579665743E-2
6.271615417E0,-3.165354431E-1,1.524235308E-1,1.294739842E-1
6.291465417E0,-3.051033318E-1,1.797803342E-1,2.052873671E-1
6.311315417E0,-3.180880249E-1,2.318073660E-1,2.318188250E-1
6.331165417E0,-3.293384016E-1,2.979464829E-1,2.135587633E-1
6.351014417E0,-3.530337811E-1,3.312261105E-1,1.314644963E-1
6.370864417E0,-3.582108915E-1,3.630790710E-1,4.273842648E-2
6.390714417E0,-3.646564484E-1,4.116163552E-1,-4.457107186E-2
6.410564417E0,-3.816505671E-1,4.568400681E-1,-1.207467094E-1
6.430414417E0,-3.868076801E-1,5.081202388E-1,-1.641554832E-1
6.450263417E0,-3.874078095E-1,5.383034945E-1,-1.578304172E-1
6.470113417E0,-3.172005415E-1,5.047395229E-1,-2.023502290E-1
6.489963417E0,-1.771168113E-1,2.220516950E-1,-2.861007750E-1
6.509812875E0,-1.061551422E-1,-7.505198941E-3,-4.105488956E-1
6.529661875E0,-6.145312637E-2,-2.613884211E-2,-4.125101268E-1
6.549511875E0,-9.809558280E-3,1.261902303E-1,-2.860522568E-1
6.569361875E0,6.396820769E-3,3.611750603E-1,-1.728816181E-1
6.589211875E0,-6.474174559E-3,5.198269486E-1,-5.995796248E-2
6.609060875E0,-3.513600677E-3,4.365521669E-1,5.702910945E-2
6.628910875E0,2.410182916E-2,9.855514020E-2,1.291317791E-1
6.648760875E0,6.204980239E-2,-3.074080050E-1,1.435000300E-1
6.668610875E0,8.693640679E-2,-5.653589964E-1,1.633726209E-1
6.688460875E0,9.636584669E-2,-5.958400369E-1,1.667422652E-1
6.708309875E0,1.026210114E-1,-4.699294269E-1,1.640825570E-1
6.728159875E0,1.246975884E-1,-3.118964732E-1,1.417952329E-1
6.748009875E0,1.995737404E-1,-3.547045887E-1,8.560565859E-2
6.767859875E0,3.057361841E-1,-6.452800632E-1,2.763450891E-2
6.787708875E0,3.732615709E-1,-8.343032002E-1,-7.852970809E-2
6.807558875E0,3.770287037E-1,-7.547554970E-1,-1.936310083E-1
6.827408875E0,3.342229128E-1,-4.891545475E-1,-2.676831484E-1
6.847258875E0,2.555264235E-1,-7.826587558E-2,-3.183249533E-1
6.867108875E0,1.689305454E-1,3.010339439E-1,-3.456962109E-1
6.886957875E0,1.109479368E-1,4.107307196E-1,-3.893949091E-1
6.906807875E0,1.022059098E-1,2.781527638E-1,-4.095699787E-1
6.926657875E0,1.392282546E-1,9.063821286E-3,-4.270016849E-1
6.946507875E0,1.654807329E-1,-1.764563471E-1,-4.212642610E-1
6.966356875E0,1.840845644E-1,-1.540345997E-1,-3.574970365E-1
6.986206875E0,1.890468448E-1,-1.560448017E-2,-2.475496978E-1
7.006056875E0,1.972278059E-1,9.599573910E-2,-1.227372512E-1
7.025906875E0,2.186166495E-1,5.357076228E-2,-3.808520734E-2
7.045755875E0,2.322068363E-1,-1.068859249E-1,3.449505661E-3
7.065605875E0,2.252492160E-1,-1.987001151E-1,2.522943914E-2
7.085455875E0,1.646638960E-1,-1.688620597E-1,7.814725488E-2
7.105305875E0,7.692127675E-2,-4.325809330E-2,1.617058218E-1
7.125155875E0,-3.981474042E-2,8.975706995E-2,2.128762901E-1
7.145004875E0,-1.383166611E-1,1.266237348E-1,2.428614646E-1
7.164854875E0,-2.061691135E-1,2.667433210E-2,2.641841173E-1
7.184704875E0,-2.596905828E-1,-9.458430111E-2,2.582294643E-1
7.204554875E0,-3.094046414E-1,-1.346027106E-1,2.479283512E-1
7.224404875E0,-3.647591472E-1,-3.957965225E-2,2.335639596E-1
7.244253875E0,-4.099672139E-1,1.249109730E-1,2.358656079E-1
7.264103875E0,-4.341208637E-1,2.500600517E-1,2.183634490E-1
7.283953875E0,-4.255661964E-1,2.847546339E-1,1.856490821E-1
7.303803875E0,-3.822005093E-1,2.734587193E-1,1.435364485E-1
7.323652875E0,-3.347828090E-1,2.433851808E-1,1.180499643E-1
7.343502875E0,-2.551354468E-1,2.267600894E-1,1.368634552E-1
7.363352875E0,-1.724185050E-1,2.334671766E-1,1.499427110E-1
7.383202875E0,-9.129742533E-2,2.779043913E-1,1.234628707E-1
7.403051875E0,-1.477218978E-2,3.301218152E-1,9.773473442E-2
7.422901875E0,4.306566715E-2,4.055409431E-1,8.566552401E-2
7.442751875E0,9.766462445E-2,4.561792910E-1,7.440181822E-2
7.462601875E0,1.304296404E-1,4.553043544E-1,4.857501015E-2
