,X (rad/s),Y (rad/s),Z (rad/s),X (m/s^2),Y (m/s^2),Z (m/s^2),Punch Type
3171,1.643,2.548,1.828,2.778,6.547,8.41,rightuppercut
3172,0.433,0.726,0.953,2.794,3.007,2.725,rightnopunch
3173,0.297,0.422,0.257,1.992,1.473,1.664,leftnopunch
3174,0.89,0.335,0.908,2.163,3.904,2.92,righthook
3175,1.094,0.856,0.934,2.486,3.882,3.385,leftuppercut
3176,1.264,0.672,0.806,2.809,3.314,5.292,righthook
3177,0.065,0.068,0.079,0.217,0.141,0.133,leftnopunch
3178,1.695,0.933,1.252,2.711,3.628,3.459,righthook
3179,2.792,1.97,1.55,4.721,7.087,7.007,righthook
3180,2.366,2.519,1.641,3.453,7.822,8.162,leftuppercut
3181,2.362,2.06,2.147,9.069,10.387,9.53,rightuppercut
3182,0.489,1.832,1.295,3.02,3.021,2.41,cross
3183,0.251,0.168,0.211,0.248,0.445,0.545,leftnopunch
3184,3.18,2.306,2.761,11.061,11.256,11.549,rightuppercut
3185,0.335,0.325,0.521,0.613,0.537,0.901,rightnopunch
3186,1.133,2.469,1.776,7.568,10.386,5.792,cross
3187,1.115,1.516,2.149,9.249,8.603,3.45,cross
3188,0.384,0.342,0.373,0.673,0.609,0.892,rightnopunch
3189,1.548,2.228,1.675,4.558,6.044,4.917,leftuppercut
3190,2.529,1.927,1.9,4.618,7.723,7.041,righthook
3191,1.792,1.639,1.464,3.892,6.52,6.458,rightuppercut
3192,1.447,2.246,3.799,13.801,12.241,8.24,righthook
3193,0.328,0.071,0.133,0.223,0.614,0.576,righthook
3194,1.762,1.816,0.976,3.224,7.914,6.796,leftuppercut
3195,0.515,0.501,0.453,1.961,2.026,1.899,leftnopunch
3196,1.902,1.152,1.49,3.372,6.55,5.202,righthook
3197,0.606,1.817,1.525,2.532,4.567,1.345,cross
3198,1.241,1.617,2.241,9.499,8.091,7.143,lefthook
3199,0.15,0.129,0.241,0.277,0.804,0.203,leftuppercut
3200,0.697,0.44,0.496,1.281,0.812,1.742,rightnopunch
3201,0.05,0.061,0.063,0.114,0.105,0.123,righthook
3202,1.536,0.826,1.256,3.16,5.156,4.161,righthook
3203,1.668,2.058,1.693,3.08,6.266,6.361,rightuppercut
3204,0.569,2.64,1.577,4.068,3.919,3.212,jab
3205,1.461,1.413,2.08,5.424,6.235,4.886,rightuppercut
3206,1.003,1.579,1.101,2.221,6.68,4.928,jab
3207,0.472,0.636,1.079,3.539,4.646,2.181,leftuppercut
3208,1.867,2.021,1.737,4.139,5.591,5.217,leftuppercut
3209,1.653,1.93,1.404,2.668,6.288,5.913,rightuppercut
3210,0.217,0.193,0.479,0.398,0.277,0.566,rightnopunch
3211,2.322,1.846,1.349,4.888,11.518,9.135,leftuppercut
3212,0.874,0.665,0.896,2.272,4.167,2.724,leftuppercut
3213,0.078,0.104,0.146,0.134,0.265,0.137,rightnopunch
3214,1.049,1.948,1.483,2.697,4.88,1.422,cross
3215,1.116,2.167,1.557,4.931,6.897,4.806,jab
3216,0.604,0.7,0.664,1.347,3.015,1.477,leftuppercut
3217,0.433,1.888,1.109,3.191,2.555,2.285,cross
3218,1.517,1.874,1.573,3.948,6.107,6.063,rightuppercut
3219,2.561,2.022,1.659,4.696,6.842,7.679,righthook
3220,0.134,0.282,0.14,1.186,1.16,1.016,leftnopunch
3221,1.18,1.559,1.947,7.901,7.822,5.178,cross
3222,2.142,1.833,1.543,3.72,6.484,6.437,leftuppercut
3223,0.699,2.163,1.328,3.032,2.838,2.079,cross
3224,2.384,2.333,1.328,4.878,6.017,6.068,leftuppercut
3225,1.891,1.621,2.029,5.052,7.18,6.219,lefthook
3226,1.115,2.377,1.833,8.517,8.666,5.613,cross
3227,1.855,2.261,3.039,14.815,12.832,9.38,righthook
3228,0.526,0.432,0.804,2.084,3.153,1.31,rightnopunch
3229,1.209,0.425,0.811,2.274,3.579,3.117,righthook
3230,0.247,0.353,0.265,1.328,1.517,1.609,leftnopunch
3231,1.262,2.068,1.282,2.167,3.56,1.317,jab
3232,1.461,1.788,1.893,9.319,6.435,5.75,lefthook
3233,0.568,2.486,0.99,3.822,2.997,3.096,cross
3234,1.296,2.281,1.994,7.922,9.541,5.769,cross
3235,0.436,0.242,0.256,0.639,0.372,0.518,leftnopunch
3236,0.272,0.344,0.354,1.871,1.654,1.853,leftnopunch
3237,2.704,2.449,2.438,9.322,11.642,11.014,rightuppercut
3238,1.333,2.039,1.395,3.403,7.054,6.154,leftuppercut
3239,1.432,1.796,3.385,12.606,12.555,7.758,righthook
3240,1.831,1.982,1.167,4.037,5.91,4.968,leftuppercut
3241,1.208,0.993,0.516,1.824,4.127,4.209,rightuppercut
3242,2.114,1.117,1.542,3.107,6.669,5.461,righthook
3243,1.383,2.145,1.282,2.482,4.724,2.107,jab
3244,0.294,0.076,0.093,0.13,0.166,0.369,rightuppercut
3245,2.978,2.165,1.945,7.341,12.223,12.971,rightuppercut
3246,1.857,1.69,2.004,5.776,8.173,7.776,righthook
3247,1.503,2.51,1.934,5.576,8.873,5.407,jab
3248,1.22,3.194,1.397,4.453,7.196,5.64,jab
3249,0.99,2.148,1.704,2.094,5.477,1.981,cross
3250,1.767,1.994,1.802,3.262,6.537,7.429,rightuppercut
3251,2.184,1.899,2.061,4.057,7.2,8.446,rightuppercut
3252,1.382,2.928,1.322,4.132,6.276,5.499,jab
3253,1.833,1.207,1.439,3.449,5.269,5.406,leftuppercut
3254,0.651,0.333,0.451,0.621,1.622,1.369,righthook
3255,2.11,2.241,1.429,5.105,12.338,10.848,leftuppercut
3256,1.433,2.9,1.516,5.778,8.529,5.853,jab
3257,0.338,0.432,0.49,1.657,1.699,1.536,leftnopunch
3258,0.422,1.795,1.519,1.602,5.197,1.863,cross
3259,0.243,0.139,0.414,0.377,0.577,0.309,leftuppercut
3260,1.821,1.987,1.548,3.763,5.704,6.893,rightuppercut
3261,2.77,2.712,2.232,12.607,13.906,12.129,rightuppercut
3262,0.262,0.397,0.221,0.792,0.634,0.676,rightnopunch
3263,0.26,0.141,0.149,0.252,0.279,0.336,leftnopunch
3264,2.386,3.759,1.658,7.315,8.43,6.625,jab
3265,2.491,2.29,2.19,8.479,11.345,12.01,rightuppercut
3266,0.238,0.18,0.27,0.28,0.752,0.391,lefthook
3267,2.762,1.936,2.041,6.422,10.066,12.146,rightuppercut
3268,2.617,2.701,2.462,14.351,14.036,11.763,rightuppercut
3269,2.237,2.295,1.354,3.89,10.885,10.209,leftuppercut
3270,1.765,2.056,1.567,3.889,5.958,7.016,rightuppercut
3271,0.71,1.937,1.196,2.261,3.273,1.254,cross
3272,1.517,1.787,1.299,5.148,7.895,5.731,leftuppercut
3273,1.063,1.39,1.739,6.296,5.981,3.783,righthook
3274,0.522,0.227,0.551,0.747,0.661,1.143,rightnopunch
3275,0.399,0.671,0.792,2.67,3.345,1.794,rightnopunch
3276,1.072,2.071,1.377,2.07,3.869,1.846,jab
3277,0.443,0.297,0.62,0.65,0.634,0.724,rightnopunch
3278,2.205,2.408,1.323,4.296,7.753,9.753,leftuppercut
3279,1.176,1.72,2.19,9.254,8.159,4.376,cross
3280,0.554,2.047,1.006,2.831,3.049,2.299,jab
3281,0.705,1.094,0.74,3.325,3.597,1.428,rightuppercut
3282,0.672,1.258,1.608,2.229,4.764,1.301,cross
3283,2.203,1.651,2.243,5.137,8.434,6.895,lefthook
3284,1.095,1.614,2.242,10.048,8.383,4.365,cross
3285,2.679,2.415,2.684,9.151,13.061,11.439,rightuppercut
3286,1.783,0.909,1.221,2.844,4.445,4.726,righthook
3287,1.948,1.546,1.837,3.823,9.118,6.791,lefthook
3288,2.143,1.887,1.251,2.815,6.283,6.029,leftuppercut
3289,0.115,0.119,0.109,0.431,0.116,0.212,rightnopunch
3290,0.336,0.166,0.188,0.464,0.372,0.429,leftnopunch
3291,1.302,2.816,1.619,4.362,6.709,4.516,jab
3292,0.141,0.263,0.342,0.554,0.42,0.391,rightnopunch
3293,1.842,2.357,1.919,2.92,6.937,7.924,rightuppercut
3294,2.352,1.392,1.974,3.86,7.177,6.545,righthook
3295,1.232,1.638,2.392,9.658,7.945,7.02,lefthook
3296,1.563,2.336,4.293,17.17,14.806,10.781,righthook
3297,2.433,1.63,1.425,3.17,6.787,8.194,leftuppercut
3298,0.203,0.381,0.412,2.029,2.28,1.779,leftnopunch
3299,0.371,0.155,0.173,0.252,0.351,0.235,leftnopunch
3300,2.318,1.971,1.457,4.112,8.967,8.672,leftuppercut
3301,0.591,2.137,1.302,3.614,2.86,2.079,cross
3302,2.369,1.927,1.37,3.926,8.953,8.828,leftuppercut
3303,0.472,0.21,0.288,0.768,0.409,0.675,leftnopunch
3304,0.221,0.228,0.149,0.298,0.377,0.716,leftnopunch
3305,1.388,2.123,1.422,2.392,3.775,1.499,jab
3306,0.435,0.297,0.276,1.265,1.729,1.722,leftnopunch
3307,1.127,1.713,1.82,10.569,8.837,4.422,cross
3308,1.098,1.063,1.011,2.298,4.432,2.867,leftuppercut
3309,1.124,2.552,1.506,2.052,4.553,2.25,jab
3310,0.667,1.193,0.681,2.416,3.424,1.971,lefthook
3311,1.222,2.099,1.965,8.73,9.982,6.363,lefthook
3312,1.69,1.979,1.269,3.934,6.66,5.83,leftuppercut
3313,0.327,0.276,0.247,0.979,0.543,1.058,rightnopunch
3314,1.314,2.354,2.141,9.083,8.182,4.193,cross
3315,0.301,0.27,0.228,0.356,0.417,0.6,leftnopunch
3316,1.458,1.92,2.429,9.709,8.655,6.996,lefthook
3317,2.301,2.016,1.298,3.411,8.546,8.265,leftuppercut
3318,0.685,2.482,1.001,3.811,7.712,3.256,jab
3319,1.336,2.623,2.275,8.87,7.141,5.028,cross
3320,1.298,1.912,3.562,14.415,11.73,6.738,righthook
3321,0.471,0.198,0.327,0.594,0.504,0.577,leftnopunch
3322,1.68,1.641,1.829,4.121,5.599,6.165,rightuppercut
3323,0.656,1.195,0.716,2.362,3.59,2.368,lefthook
3324,1.147,0.935,0.975,2.293,4.429,3.118,leftuppercut
3325,1.821,1.723,1.286,2.909,6.447,6.138,rightuppercut
3326,0.533,0.175,0.274,0.324,0.479,0.277,leftnopunch
3327,1.224,1.639,2.014,8.598,8.624,5.122,cross
3328,0.594,1.261,1.567,2.071,5.253,1.567,cross
3329,1.31,2.239,2.236,10.963,10.768,6.057,cross
3330,1.492,2.963,2.088,9.763,9.557,5.882,cross
3331,1.296,1.628,2.254,9.234,8.279,6.933,lefthook
3332,1.018,1.792,1.765,2.471,4.899,1.559,cross
3333,1.67,1.881,1.567,3.573,6.631,6.078,rightuppercut
3334,2.07,1.906,1.863,3.683,6.804,7.615,leftuppercut
3335,0.658,2.148,1.223,3.095,3.107,2.611,cross
3336,1.706,1.299,1.277,2.579,7.399,5.577,righthook
3337,0.836,1.935,1.656,2.683,5.635,1.603,cross
3338,3.276,4.074,2.914,10.314,15.09,14.252,rightuppercut
3339,1.366,1.877,1.818,8.279,8.752,5.598,cross
3340,0.958,1.033,0.934,2.689,4.576,2.886,leftuppercut
3341,1.154,0.95,1.142,2.429,5.091,3.058,leftuppercut
3342,1.442,3.237,1.302,5.26,7.174,5.526,jab
3343,1.984,2.996,2.523,9.109,7.933,5.978,cross
3344,0.348,0.191,0.535,0.318,0.722,0.519,leftuppercut
3345,0.527,0.206,0.481,0.614,0.826,0.753,rightnopunch
3346,1.087,3.824,1.3,5.465,7.863,4.716,jab
3347,1.599,1.796,3.398,13.064,11.396,7.804,righthook
3348,1.852,2.594,3.452,13.99,12.941,8.607,righthook
3349,0.992,1.992,1.446,1.855,4.37,1.692,jab
3350,0.314,0.198,0.404,0.67,0.663,0.706,rightnopunch
3351,1.33,3.184,2.015,10.743,11.826,5.363,cross
3352,0.679,0.888,0.658,1.702,4.01,2.707,lefthook
3353,0.618,2.717,1.388,4.03,3.686,2.633,jab
3354,1.395,1.912,3.57,16.687,14.966,8.089,righthook
3355,0.218,0.29,0.188,0.979,0.497,1.265,rightnopunch
3356,0.298,0.098,0.143,0.2,0.598,0.849,righthook
3357,2.218,2.329,1.416,4.723,9.159,9.356,leftuppercut
3358,1.057,1.002,1.044,2.453,4.136,2.904,leftuppercut
3359,2.943,2.114,2.416,8.978,11.916,12.333,rightuppercut
3360,0.12,0.072,0.204,0.171,0.354,0.152,leftuppercut
3361,0.713,1.956,1.402,2.574,4.892,0.935,cross
3362,1.529,2.53,2.393,9.132,8.095,5.384,cross
3363,2.018,1.849,2.028,3.832,8.85,7.039,lefthook
3364,0.134,0.175,0.306,0.339,0.951,0.444,leftuppercut
3365,1.5,1.792,3.467,13.705,12.597,7.672,righthook
3366,0.537,0.099,0.157,0.162,0.274,0.608,rightuppercut
3367,0.164,0.07,0.25,0.179,0.347,0.457,leftnopunch
3368,1.681,0.792,1.284,3.695,4.188,3.78,rightuppercut
3369,0.301,0.174,0.229,0.578,0.563,0.306,rightnopunch
3370,0.171,0.439,0.572,2.03,2.533,2.24,rightnopunch
3371,1.992,0.756,0.892,2.45,3.741,4.636,rightuppercut
3372,0.22,0.27,0.299,0.458,0.341,0.517,rightnopunch
3373,2.168,2.147,1.417,3.033,7.471,6.657,lefthook
3374,0.935,1.664,1.711,8.024,8.235,2.882,cross
3375,0.305,0.11,0.201,0.432,0.471,0.483,leftnopunch
3376,0.213,0.199,0.238,0.495,0.567,0.596,leftnopunch
3377,1.744,0.642,0.828,2.6,3.835,3.872,rightuppercut
3378,1.865,1.04,1.421,2.964,7.174,5.939,righthook
3379,1.746,1.93,1.661,3.656,7.039,5.431,leftuppercut
3380,1.987,1.907,1.523,3.083,6.187,5.978,leftuppercut
3381,1.276,1.759,2.281,10.03,8.614,4.628,cross
3382,1.69,2.389,3.401,13.935,12.281,9.153,righthook
3383,0.27,0.54,0.48,1.835,1.994,1.553,lefthook
3384,0.182,0.307,0.189,0.288,0.428,0.629,leftnopunch
3385,0.203,0.076,0.102,0.145,0.329,0.519,leftnopunch
3386,0.733,0.652,0.387,1.317,3.815,2.844,lefthook
3387,1.213,1.943,3.428,14.388,13.34,7.75,righthook
3388,2.134,2.033,1.484,3.441,5.199,5.844,leftuppercut
3389,0.138,0.247,0.259,0.331,0.431,0.501,leftnopunch
3390,1.308,0.864,1.16,2.767,3.633,3.694,righthook
3391,1.065,2.234,1.51,2.01,4.399,2.057,jab
3392,1.324,3.065,1.804,6.329,7.441,5.906,jab
3393,0.326,0.361,0.314,0.561,0.414,0.302,rightnopunch
3394,3.039,2.238,2.427,8.208,12.552,11.9,rightuppercut
3395,0.769,0.573,0.577,1.255,3.379,1.955,lefthook
3396,0.548,0.337,0.312,0.753,0.275,0.396,rightnopunch
3397,2.657,2.316,1.939,3.738,7.9,7.51,righthook
3398,0.077,0.179,0.098,0.201,0.161,0.18,leftnopunch
3399,1.274,2.745,1.682,5.896,7.664,6.867,jab
3400,0.29,0.472,0.511,0.669,0.518,0.534,rightnopunch
3401,2.096,1.772,2.327,3.419,8.521,8.952,rightuppercut
3402,1.364,1.563,2.426,8.473,8.821,7.053,lefthook
3403,2.361,1.569,1.515,4.192,7.65,7.129,righthook
3404,0.295,0.177,0.205,0.534,0.286,0.553,leftnopunch
3405,1.077,0.514,1.161,2.695,3.96,3.011,righthook
3406,0.228,0.144,0.212,0.365,0.432,0.483,leftnopunch
3407,0.242,0.261,0.313,1.438,1.496,1.541,leftnopunch
3408,2.421,1.899,1.814,4.219,8.856,7.874,lefthook
3409,0.689,1.954,1.19,2.643,2.956,2.613,cross
3410,0.739,0.286,0.363,0.526,0.427,0.501,leftnopunch
3411,1.003,0.784,0.662,2.013,4.475,3.186,lefthook
3412,0.584,0.898,0.765,3.316,2.938,2.691,righthook
3413,1.812,1.534,2.14,4.742,7.067,7.086,rightuppercut
3414,1.788,2.322,3.124,14.132,12.126,8.412,righthook
3415,2.205,1.411,0.987,3.193,8.584,8.643,leftuppercut
3416,1.809,1.525,2.196,5.344,7.116,7.112,rightuppercut
3417,0.109,0.167,0.115,0.309,0.305,0.219,rightnopunch
3418,1.319,2.026,1.288,2.267,4.019,1.584,jab
3419,1.3,1.751,1.903,7.922,7.91,4.195,cross
3420,1.911,3.359,1.961,5.966,8.191,7.661,jab
3421,1.194,3.781,1.707,7.788,8.207,5.772,jab
3422,0.212,0.422,0.555,1.845,2.379,1.089,rightnopunch
3423,1.418,0.885,0.816,2.464,3.788,3.663,righthook
3424,0.268,0.226,0.14,0.292,0.529,0.306,righthook
3425,0.31,0.128,0.107,0.184,0.275,0.495,leftnopunch
3426,0.187,0.119,0.087,0.225,0.206,0.338,rightnopunch
3427,0.338,0.61,0.841,2.527,2.369,1.935,rightnopunch
3428,1.975,3.331,1.773,4.941,8.037,4.965,jab
3429,0.47,2.859,1.265,3.487,3.528,2.285,jab
3430,0.223,0.694,0.792,2.146,3.61,2.794,rightnopunch
3431,1.264,2.73,2.38,11.988,9.602,4.85,cross
3432,1.417,2.029,1.108,2.345,4.449,1.401,jab
3433,0.312,0.084,0.085,0.158,0.473,0.626,righthook
3434,0.736,2.406,1.203,2.756,2.806,3.05,cross
3435,0.158,0.119,0.073,0.126,0.21,0.195,rightuppercut
3436,0.399,0.43,0.249,0.701,1.609,0.948,lefthook
3437,1.2,1.977,1.42,2.364,4.034,1.877,jab
3438,1.355,2.344,1.536,2.496,4.536,2.11,jab
3439,2.173,1.815,1.852,3.635,8.345,7.26,lefthook
3440,2.91,2.254,2.075,7.811,13.275,12.474,rightuppercut
3441,1.407,2.668,2.056,7.539,8.303,5.372,cross
3442,1.423,3.295,2.199,9.36,10.938,5.443,cross
3443,1.474,1.644,1.604,4.086,5.965,5.334,rightuppercut
3444,1.193,1.73,3.601,14.693,13.184,7.855,righthook
3445,1.251,2.82,1.889,5.274,7.499,5.958,jab
3446,1.996,2.236,3.163,11.321,9.62,7.071,righthook
3447,1.706,3.552,1.213,5.601,7.467,7.212,jab
3448,1.368,2.497,2.183,9.065,8.548,5.019,cross
3449,2.185,1.267,1.49,3.581,6.597,5.813,lefthook
3450,2.024,1.891,1.387,4.724,7.999,7.291,leftuppercut
3451,0.896,2.08,1.474,2.278,4.296,1.719,jab
3452,0.936,1.19,1.94,7.751,7.517,5.006,lefthook
3453,1.594,2.152,1.217,2.439,4.138,1.758,jab
3454,0.135,0.109,0.117,0.162,0.179,0.14,rightnopunch
3455,1.503,3.015,2.056,6.579,7.325,4.969,jab
3456,2.098,1.783,1.94,4.235,8.128,6.145,lefthook
3457,1.366,1.44,2.099,8.873,8.621,6.787,lefthook
3458,1.366,2.225,1.728,8.474,10.644,5.919,cross
3459,0.363,0.383,0.596,0.496,0.653,0.537,rightnopunch
3460,0.439,0.271,0.34,1.024,0.454,1.439,rightnopunch
3461,0.861,3.189,1.09,3.389,3.944,2.786,jab
3462,1.286,1.59,2.551,11.2,10.096,8.382,lefthook
3463,0.243,0.122,0.474,0.392,0.729,0.36,leftuppercut
3464,2.924,2.244,1.943,8.278,11.757,11.674,rightuppercut
3465,2.034,2.001,1.509,3.389,5.847,6.166,leftuppercut
3466,0.077,0.069,0.111,0.234,0.114,0.132,rightnopunch
3467,0.108,0.107,0.131,0.268,0.451,0.265,leftnopunch
3468,1.489,3.122,1.77,4.428,7.575,8.47,jab
3469,1.351,0.565,0.624,1.415,2.882,2.54,rightuppercut
3470,0.879,2.061,1.867,2.807,4.601,1.811,cross
3471,0.303,0.312,0.191,0.55,0.303,0.61,righthook
3472,1.234,1.766,3.591,15.039,12.804,7.494,righthook
3473,1.68,3.257,2.096,10.175,9.887,6.26,cross
3474,1.095,2.038,1.275,4.158,5.579,3.919,jab
3475,0.951,0.256,0.589,1.52,1.367,2.159,rightuppercut
3476,0.193,0.09,0.207,0.091,0.493,0.21,leftuppercut
3477,2.018,1.566,1.573,3.989,7.801,6.541,righthook
3478,1.404,2.218,1.936,10.26,9.483,6.88,cross
3479,1.295,1.371,1.904,9.439,7.091,5.908,lefthook
3480,1.168,2.366,2.082,9.239,9.161,5.599,cross
3481,1.145,1.413,1.865,7.088,6.802,5.05,lefthook
3482,2.163,1.456,1.97,4.401,6.96,6.033,righthook
3483,0.942,1.781,1.431,2.368,4.939,0.993,cross
3484,0.668,0.302,0.252,0.678,0.47,0.701,leftnopunch
3485,0.302,0.094,0.147,0.142,0.272,0.474,leftnopunch
3486,1.776,0.871,0.895,2.499,3.704,4.662,rightuppercut
3487,1.324,1.779,2.301,10.686,8.851,7.501,lefthook
3488,1.008,0.829,0.921,3.13,4.73,2.107,lefthook
3489,0.222,0.147,0.15,0.213,0.42,0.129,lefthook
3490,0.829,2.78,1.558,5.096,7.322,4.994,jab
3491,0.255,0.1,0.142,0.354,0.377,0.722,righthook
3492,1.667,1.807,2.389,10.499,9.676,8.562,lefthook
3493,2.768,2.559,2.081,6.22,11.664,12.021,rightuppercut
3494,2.191,1.652,1.684,3.269,8.096,6.576,lefthook
3495,2.001,0.714,0.913,2.664,3.777,4.907,rightuppercut
3496,0.096,0.11,0.116,0.249,0.214,0.216,leftnopunch
3497,1.112,1.03,0.686,2.858,4.818,3.331,lefthook
3498,1.282,2.356,1.371,3.865,6.66,4.85,jab
3499,1.168,0.491,1.169,2.141,3.548,2.594,leftuppercut
3500,0.242,0.479,0.52,1.737,2.402,0.974,rightnopunch
3501,1.159,2.124,1.5,2.889,5.409,1.606,cross
3502,1.608,0.598,1.278,3.025,4.681,4.248,righthook
3503,1.331,1.713,2.94,13.313,11.68,7.436,righthook
3504,0.064,0.084,0.101,0.341,0.225,0.156,rightnopunch
3505,1.662,0.813,1.212,2.251,4.242,3.422,righthook
3506,0.328,0.276,0.552,0.835,1.221,0.775,leftuppercut
3507,0.176,0.154,0.208,0.604,0.53,0.345,rightnopunch
3508,1.131,2.884,1.3,4.605,7.077,5.447,jab
3509,0.844,0.716,0.943,2.215,4.308,2.546,leftuppercut
3510,2.48,2.443,1.877,4.774,9.057,8.632,lefthook
3511,0.241,0.077,0.062,0.135,0.209,0.498,leftnopunch
3512,1.784,1.478,1.459,2.713,6.262,5.987,rightuppercut
3513,1.349,2.097,2.187,10.492,9.792,6.551,lefthook
3514,2.368,2.953,1.802,5.334,12.155,10.791,leftuppercut
3515,0.822,2.639,1.566,4.922,5.66,4.255,jab
3516,1.404,1.908,2.1,10.099,9.262,6.909,lefthook
3517,0.404,0.13,0.161,0.281,0.201,0.352,leftnopunch
3518,0.093,0.119,0.074,0.253,0.221,0.222,leftnopunch
3519,0.233,0.122,0.163,0.182,0.663,0.239,lefthook
3520,1.481,0.746,1.15,2.365,3.71,4.673,righthook
3521,0.312,0.329,0.399,0.512,0.646,0.584,rightnopunch
3522,1.256,2.108,1.257,2.114,4.948,1.885,jab
3523,2.272,1.349,1.432,2.961,6.768,6.261,lefthook
3524,0.176,0.222,0.061,0.301,0.179,0.487,leftnopunch
3525,1.687,1.844,2.269,9.224,8.566,7.437,lefthook
3526,0.171,0.088,0.093,0.171,0.246,0.41,leftnopunch
3527,0.16,0.143,0.137,0.261,0.335,0.488,leftnopunch
3528,1.928,0.793,1.004,2.862,3.861,4.407,rightuppercut
3529,1.11,2.736,1.74,4.163,7.533,6.564,jab
3530,1.885,1.908,2.182,3.396,7.012,8.632,rightuppercut
3531,0.255,0.359,0.625,2.125,2.427,2.405,rightnopunch
3532,0.121,0.094,0.121,0.184,0.127,0.111,rightnopunch
3533,0.415,1.657,0.927,3.337,2.539,2.209,jab
3534,0.671,0.284,0.508,1.245,1.402,1.892,leftuppercut
3535,2.292,2.014,1.31,3.939,9.465,9.967,leftuppercut
3536,0.788,1.351,0.956,2.493,4.33,2.792,leftuppercut
3537,1.168,1.724,1.218,2.45,4.083,1.142,jab
3538,2.346,2.141,1.392,3.08,6.107,6.494,leftuppercut
3539,1.27,1.802,1.638,6.53,7.402,4.622,cross
3540,0.886,2.633,1.167,3.512,5.619,2.937,jab
3541,1.714,2.202,1.795,4.079,7.581,7.772,rightuppercut
3542,1.638,2.638,2.568,12.345,12.269,7.682,cross
3543,0.403,0.331,0.187,0.783,0.516,0.663,leftnopunch
3544,2.283,2.645,2.454,5.799,7.85,8.873,rightuppercut
3545,1.615,1.87,2.926,12.407,11.714,7.918,righthook
3546,0.548,1.747,0.936,2.968,2.118,1.799,cross
3547,0.527,0.249,0.203,0.813,0.566,0.886,leftnopunch
3548,1.346,1.318,2.205,7.358,6.701,7.277,lefthook
3549,1.288,2.391,1.558,2.371,4.08,1.561,jab
3550,0.167,1.189,0.881,1.537,2.336,1.397,cross
3551,0.485,0.454,0.675,0.968,1.771,1.79,leftuppercut
3552,0.811,1.613,1.763,2.413,5.859,1.863,cross
3553,1.695,2.078,3.277,15.568,12.014,8.453,righthook
3554,0.301,0.325,0.427,0.586,0.605,0.607,rightnopunch
3555,1.453,2.999,1.42,5.309,7.851,5.212,jab
3556,2.037,2.0,1.365,2.706,6.801,6.469,leftuppercut
3557,0.149,0.31,0.124,0.448,0.384,0.456,leftnopunch
3558,0.454,0.271,0.359,0.811,0.489,1.106,rightnopunch
3559,2.293,1.548,1.799,4.448,7.962,7.106,lefthook
3560,0.304,0.191,0.193,0.448,0.199,0.424,leftnopunch
3561,0.937,2.362,1.95,10.134,9.206,4.329,cross
3562,1.161,2.509,1.539,2.602,4.57,1.985,jab
3563,0.49,0.343,0.417,0.738,0.849,1.066,rightnopunch
3564,1.031,0.456,0.458,1.864,4.072,4.364,rightuppercut
3565,0.127,0.214,0.092,0.238,0.219,0.314,righthook
3566,1.358,0.859,1.315,2.112,3.624,3.873,righthook
3567,1.46,1.566,2.108,8.354,8.507,5.624,lefthook
3568,1.273,2.668,2.007,10.795,10.115,5.265,cross
3569,2.753,2.206,1.874,6.147,8.338,7.96,righthook
3570,1.655,2.85,1.926,5.545,8.262,7.602,jab
3571,0.733,2.598,1.709,5.35,7.304,5.195,jab
3572,1.853,2.129,1.992,3.86,6.462,7.554,rightuppercut
3573,0.942,2.043,1.737,7.724,8.262,3.703,cross
3574,2.081,1.579,1.43,3.087,5.244,6.796,leftuppercut
3575,1.133,1.546,2.395,10.86,8.349,7.371,lefthook
3576,1.111,2.569,1.62,4.868,7.07,5.491,jab
3577,1.233,2.154,1.312,2.572,4.318,1.807,jab
3578,2.61,1.96,1.89,7.342,10.351,10.42,rightuppercut
3579,0.22,0.158,0.142,0.404,0.523,0.258,rightnopunch
3580,0.524,0.299,0.3,0.49,0.417,1.039,righthook
3581,2.199,1.465,1.65,3.624,7.237,6.601,righthook
3582,1.46,1.403,2.127,7.202,4.631,3.647,rightuppercut
3583,2.382,1.652,1.633,4.331,8.637,7.789,lefthook
3584,1.165,1.769,1.61,8.42,8.921,4.88,cross
3585,2.776,2.593,2.327,9.641,12.604,11.847,rightuppercut
3586,1.634,0.903,1.335,3.445,4.809,4.273,righthook
3587,1.98,1.934,2.367,4.841,6.96,7.33,rightuppercut
3588,0.534,1.646,1.126,3.073,2.607,2.539,cross
3589,1.741,2.572,3.695,15.639,11.26,7.337,righthook
3590,1.856,1.663,1.636,4.276,5.529,5.836,leftuppercut
3591,1.064,1.407,2.002,7.44,7.385,7.079,lefthook
3592,1.846,1.827,3.297,11.65,12.064,7.577,righthook
3593,1.957,2.222,1.942,2.756,6.986,7.728,rightuppercut
3594,2.047,1.859,1.946,3.776,6.127,5.868,leftuppercut
3595,1.665,1.814,2.215,4.927,7.35,8.404,rightuppercut
3596,1.907,1.356,1.746,3.583,7.102,4.731,lefthook
3597,1.619,1.73,3.225,13.247,11.579,7.441,righthook
3598,0.468,0.789,0.828,2.762,3.857,2.366,rightuppercut
3599,1.76,2.611,1.818,3.924,6.064,7.709,rightuppercut
3600,0.145,0.938,0.445,1.344,0.572,0.603,cross
3601,1.235,3.044,1.596,6.095,6.336,5.817,jab
3602,1.697,1.378,1.036,3.624,7.261,4.933,rightuppercut
