"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.224009042E0,1.397660494E0,1.749029350E1,1.039204884E1
7.243860042E0,8.122720122E-1,1.033176327E1,8.888875961E0
7.263710042E0,1.615030766E0,8.707986474E-1,5.949786186E0
7.283561042E0,2.073995113E0,-2.886410475E0,3.406974554E0
7.303412042E0,2.309200764E0,3.023101091E-1,2.257463217E0
7.323263042E0,2.474014759E0,8.451246262E0,2.312398434E0
7.343113042E0,1.829403996E0,1.525685787E1,3.683674812E0
7.362964042E0,2.075301409E0,1.747682762E1,5.137124062E0
7.382815042E0,3.122112989E0,1.459083080E1,5.738044739E0
7.402665042E0,4.153398991E0,4.655843258E0,4.766314030E0
7.422516042E0,3.859837055E0,-5.729913235E0,2.749701977E0
7.442367042E0,3.264081478E0,-9.106901169E0,-6.321734786E-1
7.462217042E0,1.789622426E0,-5.982928276E0,-2.628710270E0
7.482068042E0,9.993299842E-1,3.487516642E-1,-2.267647266E0
7.501919042E0,4.210701585E-1,6.037459850E0,-1.767134428E0
7.521770042E0,4.219725132E-1,8.201128006E0,-1.361821771E0
7.541620042E0,6.578597426E-1,5.750410080E0,-8.841109276E-1
7.561471042E0,1.011978149E0,1.305153012E0,-4.675006866E-1
7.581322042E0,1.286949039E0,-8.369319439E-1,-6.528515369E-2
7.601172042E0,1.117276192E0,2.955827117E-1,5.482738018E-1
7.621023042E0,8.687632084E-1,2.539533615E0,7.352074385E-1
7.640874042E0,7.420393229E-1,4.584937572E0,7.597143650E-1
7.660725042E0,2.286977023E-1,6.195719242E0,1.334059954E0
7.680575042E0,-1.828720927E0,4.326001644E0,2.076877594E0
7.700426042E0,-3.722489834E0,-1.582622290E0,1.334020019E0
7.720277042E0,-5.226025581E0,-9.998606682E0,1.845560968E-1
7.740127042E0,-4.724113464E0,-1.543117809E1,-8.982219696E-1
7.759978042E0,-3.720440626E0,-1.555788612E1,-1.043928146E0
7.779829042E0,-4.740756035E0,-1.250069714E1,-1.901322961E0
7.799680042E0,-7.920957088E0,-9.612969398E0,-6.243865967E0
7.819530042E0,-1.024796200E1,-1.002140713E1,-1.091482067E1
7.839381042E0,-8.929306030E0,-1.779941177E1,-1.414412975E1
7.859232042E0,-9.862088203E0,-2.390448380E1,-9.106955528E0
7.879082042E0,6.830305576E0,-1.765282273E0,-6.590971947E0
7.898933042E0,6.289439201E0,1.643945122E1,7.326480389E0
